Token,Cosine Similarity
audo,0.9828168
supersto,0.9274639
pirata,0.9605634
tero,0.9790763
tandem,0.97787607
uanus,0.9886409
constituo,0.9826703
emitto,0.96687245
infula,0.970316
uelamentum,0.95450985
purgo,0.9856859
factum,0.96726215
dictum,0.9648824
hostilis,0.9930284
iuvo,0.97285444
promitto,0.98670554
revoco,0.95947725
paruus,0.9954518
tristis,0.9962134
refero,0.9901245
contio,0.98960936
consulto,0.9754244
persecutus,0.9723617
nauticus,0.9774207
ancora,0.9553886
occulo,0.98947364
iacio,0.9933616
exploro,0.9841436
circumsedeo,0.9606045
fauces,0.9881207
dissimilis,0.9875675
natura,0.9862881
coeo,0.9938265
occupo,0.99339783
deni,0.98064965
sicut,0.96487087
littus,0.8581473
uanum,0.94936836
accipiendus,0.95114374
aptius,0.9568895
palla,0.98075354
uitium,0.98829037
arto,0.9805888
implicitus,0.9751563
frango,0.99682915
traduco,0.97235316
nauta,0.9858878
divido,0.96190417
agrestis,0.987748
adduco,0.972725
uisus,0.9922766
subeo,0.9894408
percello,0.9759079
tubici,0.9175803
cano,0.9927722
palo,0.98470986
cogendus,0.9548662
secus,0.9499929
repentinus,0.9888857
curro,0.9918467
reuoco,0.99152946
repeto,0.99151015
tuba,0.96884227
obstrepo,0.9765171
turbo,0.99302626
prae,0.94110155
excipio,0.97081625
instruo,0.9806849
conscendo,0.980427
quique,0.9668528
explicuo,0.7380507
corycus,0.9572386
binus,0.99129784
laeuus,0.9928602
amplector,0.9880814
circueo,0.97380924
aequo,0.9920035
concito,0.98433584
celerrimus,0.8233386
octoginta,0.9807576
robur,0.9864299
agilitas,0.94493806
ars,0.99170554
guberno,0.9758902
scientia,0.9793811
ignis,0.9861223
salus,0.97349286
adversum,0.64919645
declino,0.98234946
ferio,0.9928638
obliquo,0.986531
obruo,0.990427
infundo,0.9903009
soleo,0.9938481
namque,0.98975515
rumpo,0.9956476
antiocheus,0.9254409
integer,0.9615602
clades,0.98544395
ceterum,0.9297348
praetorius,0.9574659
uelum,0.93881357
raptim,0.9722116
dolonus,0.82774746
quadraginta,0.9672084
amitto,0.9922458
incendo,0.9921419
demerdo,0.93504256
uulneratus,0.885815
memorabilis,0.986164
percutio,0.96335804
sidonia,0.95994747
excutio,0.99257123
uncus,0.9771154
dens,0.9911214
ferreus,0.9876435
manus,0.97907954
inicio,0.98343635
adligo,0.9270584
inieco,0.979224
divello,0.7629228
inhibeo,0.9654704
tractus,0.989597
ancoralis,0.7863233
debilito,0.9815353
igo,0.91616297
cohaereo,0.984917
pulsus,0.9793373
longinquo,0.984724
tueor,0.99235356
diffido,0.9770736
prauus,0.98233676
postea,0.98853505
doceo,0.9932836
numquam,0.9869779
introeo,0.9738542
lysimachia,0.88946533
hiems,0.99134934
tolero,0.9810989
ultimus,0.9914216
inopia,0.98792374
extraho,0.9743335
interim,0.97874033
cappadocia,0.9869361
ariarathe,0.82928264
accerso,0.96845305
quicumque,0.9790804
contrahendus,0.9285594
dimico,0.98259896
intentus,0.9873842
confessio,0.97930473
concedo,0.9777094
exprimo,0.98803866
intendo,0.9836919
quasso,0.98320216
scaurus,0.98638374
spolium,0.98408544
decoro,0.9849805
impigre,0.9613719
praeverto,0.8971444
officium,0.97045326
demos,0.96269786
intimo,0.7114834
oblongus,0.9477252
artior,0.9339528
cuneus,0.98932576
ducenti,0.98984194
latitudo,0.9762463
pateo,0.9947901
lingua,0.9911984
notus,0.99370307
distinguo,0.98712265
angustus,0.99467456
uerro,0.9871372
tutissimus,0.9737799
meridies,0.97905976
uergo,0.98365575
ingens,0.99389505
obstino,0.9702857
adortus,0.97310543
infrequens,0.939229
aedificium,0.98586226
aliquantus,0.9210888
aries,0.9776609
quatio,0.99288434
dein,0.9864649
defendo,0.9890848
strages,0.98971534
ruina,0.98983747
alium,0.98873734
ascensus,0.97426444
receptus,0.9185782
canis,0.9899448
obicio,0.99135077
incautus,0.98170257
furo,0.995469
desperatio,0.989452
rabies,0.9940905
dirimo,0.98107964
undique,0.98983467
munio,0.98495674
stro,0.9729458
superuenio,0.9687481
q.,0.9912765
antonius,0.9527943
castigo,0.9829495
pertinacia,0.9742726
pernicies,0.98312974
absisto,0.9635016
condicio,0.9722365
liuii,0.86065805
sumo,0.99144405
retulo,0.85791445
pactum,0.89219403
pronuntio,0.98336464
parco,0.987669
sublao,0.9579085
indignus,0.9874714
facinus,0.9893411
fidus,0.992205
semper,0.99128217
diripiendus,0.94153786
discurro,0.98628914
resisto,0.9885678
dicendus,0.9299601
captus,0.9462521
arbitrium,0.9848979
opera,0.97498477
ira,0.99055433
auaritia,0.98310477
potentior,0.9813199
praeco,0.9763327
forum,0.9885502
uiolo,0.9907691
consto,0.9835541
restituo,0.97768444
appeto,0.97655714
hiberno,0.93725824
transgredior,0.97177184
utique,0.94331837
refercio,0.9750624
labor,0.9949883
obsidendus,0.9232178
impedimentum,0.9598844
thracia,0.9763935
fedior,0.9772768
longitudo,0.96935046
uia,0.9783118
ingredior,0.97428715
chersonesus,0.94009703
augeo,0.9923939
ancilis,0.9250763
religiosus,0.9818268
incido,0.98629
p.,0.96842724
religio,0.97786164
salius,0.9387729
diiungo,0.943913
byzanter,0.763778
heraclis,0.95222604
adferens,0.9483759
mandatum,0.9543886
impetrabilis,0.9047421
cunctatio,0.9774494
attingo,0.98804814
mando,0.9870166
praeterquam,0.934812
magnitudo,0.9862091
satietas,0.97924155
gloria,0.97296023
placabilis,0.9614136
uictor,0.9871628
hespania,0.9714017
oreus,0.69203043
fregellanus,0.9524312
delapto,0.85378164
hospitium,0.9889508
priuatim,0.9660959
scipionus,0.9162395
liberalior,0.91633576
colo,0.9933704
adolesco,0.97757494
cultus,0.98859906
aduoco,0.983008
uerbum,0.98084444
legatio,0.97840226
ultro,0.99147546
citer,0.9756258
impetro,0.98358047
zmyrna,0.94648457
alexandria,0.9833653
troas,0.93040186
europa,0.9839015
iactatus,0.97856176
disceptatio,0.9744015
cedo,0.99226564
uindico,0.9808905
impensus,0.9778919
dimidius,0.97711504
reliquus,0.98112845
oratio,0.9682528
memor,0.9902765
humanus,0.9909504
modero,0.98286355
alienus,0.9869828
finio,0.98783076
immensus,0.99365973
singulus,0.98292685
acquiro,0.95083535
aliqui,0.9841507
abstraho,0.98523796
dummodo,0.96935165
temperantia,0.9721142
cupiditas,0.9869708
concordia,0.97399706
edepol,0.44660968
perdo,0.9879977
domi,0.99039847
impensa,0.97236645
aequum,0.9755987
culpa,0.9875559
excito,0.9912871
debeo,0.9902958
aliter,0.9808136
co,0.96753293
taurus,0.9818648
mons,0.9826983
impero,0.98571354
pretium,0.980919
reddeo,0.94496703
aurum,0.9848922
pondus,0.98978484
nomen,0.9899993
excepto,0.9369008
ignoro,0.98430413
miror,0.98738503
cerna,0.7126231
tenendus,0.9696295
obsisto,0.98327863
sollicitus,0.98213995
euentus,0.9909249
concessus,0.98248035
transitus,0.9813754
frenum,0.99191463
iugum,0.98736775
accepto,0.97884434
aequus,0.98048604
munificentia,0.97664744
donum,0.9841089
precor,0.9923411
egeo,0.99117523
certe,0.97240174
