Token,PRT
iuuenis,1.0046107789630254
dum,1.0115418105599578
missilis,1.0155608160677
paucus,1.0126476414251029
leuis,1.0092115763144094
lacesso,1.009148322743337
consero,1.0129691223792472
pugna,1.009415109925978
sustineo,1.0173059850499118
certamen,1.0137133830437426
plus,1.0073981594939885
ex,1.0117167557603552
adfluo,1.059481441126283
multitudo,1.0181985552047441
effundo,1.022267810123008
timor,1.0299502509186065
incedo,1.0231812801158253
auxiliaris,1.0288714400077614
circumuenio,1.021379535596996
etiam,1.017235236667096
periculum,1.0129545051804798
solus,1.006967595471327
naualis,1.02073463352375
socius,1.0188046187805715
remex,1.024678574373288
turba,1.0146056704823097
quisque,1.0131250450260258
telum,1.0033013373810125
armo,1.0111601058024968
proelium,1.0084077172460444
educo,1.0298400555051905
tum,1.0120758635109273
quoque,1.0208396588637154
anceps,1.0105041813085092
solum,1.013984121806591
aliquot,1.0207746909058342
l.s,1.0052873226014587
tumultuarius,1.0460649211567632
cado,1.0137484196072868
fudo,1.047713077316695
fugatus,1.0890524729325877
lycius,1.061772236238085
compello,1.0403000877085014
haud,1.0229705983730848
incruentus,1.037334407031005
uictoria,1.0066098683696196
proficiscor,1.0146160401733673
sinus,1.0075143133710507
latus,1.0054141366586942
caria,1.192488662014668
alter,1.0120959503109936
contingo,1.0098559759385666
ample,1.0207405953535698
tempto,1.0099499588488465
domus,1.0374309442058307
dimitto,1.0305554497665201
graecia,1.0062350745268307
transmitto,1.0229273747376713
conuenio,1.019732236361857
scipio,1.013284687597427
thessalia,1.0144625413153703
italia,1.013580609099912
traicio,1.0171967517058151
aemiliter,1.0368855047658296
lycium,1.061340006587979
profectus,1.0551265553828655
cognosco,1.0155696684111173
repello,1.010802560996212
irrio,1.2647273977270328
inceptum,1.0285913066423753
samus,1.0395329727286122
reuerto,1.0314954665690825
turpis,1.0131815168889997
ratus,1.0575035107315653
frustra,1.0148704400907196
summus,1.0112138599067637
adgredior,1.0088825259009528
statuo,1.0267889503092444
ceterus,1.0102759341966383
ora,1.020459471517431
ego,1.0178941262980608
regius,1.015166244417323
ager,1.015645780341838
hostiliter,1.0175511207171153
depopulo,1.028115977980205
deinde,1.0116591049986363
per,1.008091426351989
colloquium,1.0178667069836271
