Token,Cosine Similarity
bustum,0.9919974
despicio,0.98801696
despuo,0.91011626
rideo,0.9957671
miseror,0.9896817
fas,0.9922281
purpura,0.95956045
seminudus,0.912766
pro,0.98240674
stultitia,0.945033
incredibilis,0.97741425
tormentum,0.98323464
metuo,0.99513423
morior,0.98608756
mors,0.9762143
pauor,0.9925604
fallax,0.99111396
rediuiuus,0.9799084
blandior,0.978836
nequior,0.8609076
prouenio,0.98648554
serpens,0.9867563
perdo,0.9950426
mos,0.99401855
sacrarium,0.9834321
taeterrimus,0.9697525
coitio,0.9214667
eruo,0.9529377
prorsus,0.9828906
execror,0.9670436
occulo,0.9894209
amo,0.9858773
antequam,0.97414184
passim,0.98585206
inter,0.9925063
uelut,0.9833678
libido,0.9863807
promiscus,0.90982145
appello,0.99365073
soror,0.98247457
insolens,0.9601482
stuprum,0.9885886
intercessio,0.89200234
fio,0.981565
incestus,0.98676705
demens,0.9851377
scelus,0.99276614
glorior,0.9510174
nisi,0.98098886
subsisto,0.98322517
nefarius,0.9843395
praefor,0.9736727
sagax,0.95671856
fama,0.9938348
turpissimus,0.95974815
pecus,0.9935072
caput,0.98721755
asinus,0.97273433
persuasio,0.9586975
dignus,0.99254763
talis,0.98978513
alium,0.9873236
genitalis,0.98362464
falsus,0.99032265
certe,0.98224413
suspicio,0.98704916
supplicium,0.98219395
facinus,0.98717856
punio,0.9815889
crux,0.9441801
lignum,0.9733853
fabulor,0.9325195
congruentia,0.9440943
scelero,0.9902389
altarium,0.9484324
fabula,0.9861559
notus,0.9822131
infans,0.986475
far,0.96760994
contego,0.99086356
decipio,0.9849393
incautus,0.98658097
superficies,0.9345988
innoxius,0.9847026
ingo,0.9414308
prouoco,0.9892921
caecus,0.9772915
uulnus,0.9960028
occido,0.99009025
nefas,0.9946459
sitienter,0.8957174
lambo,0.9882767
certatim,0.9909256
dispertio,0.92701346
hostia,0.9725424
conscientia,0.97626287
silentium,0.9845166
pignero,0.9684552
sacrilegium,0.98628354
conuiuium,0.9920685
testor,0.9900571
epulae,0.9936276
coeo,0.9928944
liberi,0.94660324
illic,0.9888462
epula,0.9840682
ubi,0.988505
caleo,0.97889125
ebrio,0.754891
feruor,0.99179786
exardeo,0.9640366
canis,0.9852388
nexus,0.9791933
iacio,0.99063635
offula,0.9181172
spatium,0.9899883
linea,0.96826136
uincio,0.9938725
salio,0.9667082
euerto,0.9918095
extinguo,0.98729855
conscio,0.9456963
lumen,0.99061793
impudens,0.9420744
tenebra,0.97670335
info,0.97122514
inuoluo,0.9879415
sors,0.98723936
etsi,0.970582
opus,0.9840311
pariter,0.9903785
quoniam,0.966196
votum,0.88018394
adpeto,0.9873302
quisquis,0.9916147
accido,0.98963016
actus,0.98295987
consulto,0.9029325
nimis,0.9681721
declaro,0.9876594
prauus,0.9926596
obscuritas,0.9787311
etenim,0.9696547
abscondo,0.9729296
magnopere,0.939632
honesto,0.98611057
gaudeo,0.9788606
secerno,0.9929937
ara,0.98978627
pala,0.983474
pudeo,0.9892527
autem,0.97038233
unicus,0.97934705
solitarius,0.93518144
destitutus,0.9799512
iudaei,0.9710213
gentilitas,0.9354439
uictima,0.972585
uis,0.9514456
captiuus,0.99096185
at,0.98382246
christianus,0.97803307
quantus,0.9860275
monstrum,0.9938878
portentum,0.9535596
confingo,0.97797394
denique,0.98509204
inquiro,0.9861265
discurro,0.99274737
scilicet,0.9779655
ubique,0.97641385
molestus,0.9836785
inquietus,0.96497506
curiosus,0.9795043
siquidem,0.9736499
adsto,0.9649524
intererro,0.8277869
inservio,0.8913416
districtus,0.9620619
sufficio,0.9903104
mino,0.95130813
ruina,0.9886005
molior,0.9925701
constituo,0.9775453
aeternus,0.97718894
turbo,0.9935487
rumpo,0.9953109
foedus,0.98125625
caelestis,0.9791784
compages,0.9876479
moles,0.98228353
contineo,0.9894696
cingo,0.9932568
subruo,0.9701677
furiosus,0.90883446
anilis,0.9619773
adnecto,0.9788878
renascor,0.9783802
cinis,0.96434224
fauilla,0.99270064
fiducia,0.9629953
mendacium,0.97412753
inuicem,0.97436523
puto,0.992961
anceps,0.99101156
malum,0.9723361
geminus,0.99682516
dementia,0.9814495
astrum,0.99112743
inuenio,0.9890697
denuntio,0.98161954
mortuus,0.9530397
aeternitas,0.9117509
repromitto,0.96021104
uidelicet,0.967407
rogus,0.9873313
damno,0.9805362
sepultura,0.98220813
flamma,0.9946072
resoluo,0.99400926
intersum,0.97013587
fera,0.9941032
diripio,0.98118854
consumo,0.98585737
humus,0.98832875
subduco,0.9899368
cadauer,0.9924208
sentio,0.9877739
poena,0.96815264
conficio,0.99162614
celeritas,0.9727866
medicina,0.9876986
perpes,0.9544674
uita,0.9878049
polliceor,0.98196423
ceterus,0.98861545
iniustus,0.9869666
sempiternus,0.9431619
subpeto,0.85302293
ni,0.98844546
festino,0.9876292
laboro,0.9904847
doceo,0.992484
iustus,0.9436017
culpa,0.96263605
innocentia,0.9590722
uester,0.9870271
ago,0.9856262
dico,0.97758615
spontaneus,0.95802397
cupio,0.99139917
eligo,0.9877049
iniquus,0.9871836
iudico,0.97187847
fingo,0.9959469
sciscitor,0.9797483
utrumnis,0.9519956
absque,0.9529916
innouo,0.9624052
anima,0.9704769
ergo,0.98656553
reparo,0.9881533
abeo,0.98382854
innumerus,0.99215055
ullus,0.98889655
inferus,0.9868388
remeo,0.98918986
hora,0.98138356
permitto,0.9870019
commeatus,0.95348656
exemplum,0.98664814
figmentum,0.9464986
male,0.99094605
sanus,0.98305815
lusus,0.9740493
nimirum,0.96267605
turpiter,0.97048235
experimentum,0.9531608
inro,0.9548002
pollicitatio,0.9470309
cassus,0.9914589
uotum,0.9963001
uiuo,0.98921883
aestimo,0.98377407
egeo,0.9944955
algeo,0.97943115
fames,0.9834552
patior,0.98845035
dissimulo,0.9917507
opitulor,0.9748627
inualidus,0.98953223
postumus,0.90479004
quatio,0.9956132
febris,0.9743389
uro,0.983411
dolor,0.99474776
lacero,0.9924147
nondum,0.9814994
condicio,0.9276951
adgnosco,0.90774953
fragilitas,0.968369
inuitus,0.98955005
infirmitas,0.933866
communis,0.98292017
minae,0.98464334
subeundus,0.93440104
subuenio,0.9821362
nonne,0.9762807
impero,0.9957446
regno,0.9819505
fruor,0.9946297
uero,0.9863984
sollicitus,0.9809959
honestus,0.97939193
abstineo,0.9775133
uiso,0.986966
pompa,0.9715574
certamen,0.990507
delibo,0.9693288
altar,0.9600262
potus,0.96844107
abhorreo,0.9534508
reformido,0.95933807
flos,0.9893459
necto,0.9933267
odor,0.98369217
honestas,0.9789395
reseruo,0.98655707
unguentum,0.9748773
funus,0.9921365
corona,0.9789925
sepulcrum,0.9736545
denego,0.9737029
pallidus,0.98798144
trepidus,0.99268717
misericordia,0.9377385
resurgo,0.9599024
uerecundia,0.9831862
desino,0.993039
plaga,0.9674259
rimor,0.9863392
pes,0.97294176
aspicio,0.992868
indoctus,0.97345126
agrestis,0.9904651
ciuilis,0.97839963
dissero,0.98482203
philosophor,0.94762844
socrate,0.89132
princeps,0.9721827
imitor,0.9885037
quotiens,0.9862459
rogo,0.9813922
responsio,0.95007575
merito,0.9659278
testimonium,0.9630133
singularis,0.94366676
persentio,0.9656477
idcirco,0.97022504
praeposio,0.959304
disco,0.9929806
defluo,0.98233545
multo,0.97237176
academicus,0.93152994
quaestio,0.9736523
tutus,0.98796594
dubitatio,0.8764881
cautus,0.9897528
indoceo,0.9387173
melicus,0.81006956
admirandus,0.9790091
sector,0.98911196
cunctatio,0.97580343
simonides,0.92382264
qualis,0.9838594
arbitror,0.9815048
hiero,0.7047762
tyrannus,0.99371153
primus,0.9936116
deliberatio,0.9376532
postridie,0.9749541
biduum,0.95760536
prorogo,0.9588995
mox,0.99303114
admoneo,0.98730534
adiungo,0.99243563
postremus,0.99030674
causa,0.96893495
mora,0.9840926
respondeo,0.9716513
inquisitio,0.9178434
tardus,0.99159133
obscurus,0.9911217
quoque,0.98484457
relinquendus,0.9495908
audaciter,0.93644476
ferendus,0.9526155
induco,0.9771868
destruo,0.9819457
recuso,0.9910985
adsero,0.9753288
praecipuus,0.9901506
conitor,0.97161746
circumspicor,0.8007476
debeo,0.976976
quare,0.9388571
concreo,0.92782056
concinno,0.9822499
atomus,0.84482545
animo,0.9853204
uniuersitas,0.9629975
cohaerentia,0.9579034
excutio,0.99461377
pulchre,0.8941783
gero,0.9901966
cognosco,0.97886074
ferus,0.99706197
belua,0.989769
differo,0.9931909
pronus,0.99453485
uergo,0.984483
prospicio,0.9887091
pabulum,0.9863066
erigo,0.9914281
suspectus,0.9666337
ignoro,0.98137033
ingero,0.98896277
quo,0.9901898
perfectus,0.9505379
frustum,0.95391357
cohaereo,0.9795028
conglobo,0.96511656
aperio,0.98409253
confesto,0.89927965
perspicuus,0.9859084
circa,0.98377216
lustro,0.98879683
praestantus,0.90654826
moueo,0.9920008
guberno,0.98347116
late,0.986876
tendo,0.9948908
rapidus,0.99381495
nox,0.9896101
distinguo,0.972013
sol,0.9901713
moderator,0.92530715
libratio,0.79184103
mensis,0.9678785
luna,0.96617675
senium,0.9896815
circumago,0.9708569
dica,0.97936296
recurso,0.8991786
uicis,0.99264073
quietus,0.9933392
reparatio,0.9423205
astrologus,0.9055314
prolixior,0.96801656
cursus,0.9934807
nauigo,0.98696154
aro,0.97106826
meto,0.9846579
creo,0.9872626
dispono,0.9907949
opifex,0.987161
perspicio,0.97508955
sollertia,0.9757652
frux,0.9943323
stabilis,0.9905455
uarietas,0.99098897
nonnes,0.9645363
uer,0.9850487
aeque,0.9783219
aestas,0.9911727
messis,0.9905807
autumnus,0.9693469
maturitas,0.9770669
gratus,0.9960072
hiberna,0.9087879
necessarius,0.98091793
maximus,0.94272804
consisto,0.98715585
providentia,0.8939775
hiems,0.9869628
glacies,0.9825605
torreo,0.96387357
uus,0.9711307
insero,0.9897283
temperamentum,0.9716873
reuerto,0.98343384
occultus,0.98018646
transitus,0.9538224
marium,0.80567324
stringo,0.9927063
e,0.97538096
uiscus,0.9961182
oceanus,0.9952496
reciprocus,0.9627106
aestus,0.99075675
mano,0.9759512
uenio,0.98947966
perennis,0.9842021
fluuius,0.99129444
intuor,0.76973057
eo,0.98584855
lapsus,0.97666
apte,0.9215679
collis,0.9894198
flexus,0.990897
porrectum,0.8654237
campus,0.9928422
