Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
spatior,39,37,0.6315298,0,"[('clusus', 0.7171534895896912), ('ambeo', 0.7089461088180542), ('obliquo', 0.6913957595825195), ('pluit', 0.6901235580444336), ('platanus', 0.6857763528823853), ('udus', 0.6843988299369812), ('uectis', 0.6842533946037292), ('praecingo', 0.6837055087089539), ('curuus', 0.6820378303527832), ('conuallis', 0.6799513697624207)]",39,1.0,1,"[('herbidus', 0.7922213673591614), ('sulco', 0.7856396436691284), ('rigesco', 0.784368634223938), ('puluereus', 0.774655818939209), ('pererro', 0.7738749980926514), ('harenosus', 0.7729514241218567), ('opacus', 0.7700992822647095), ('uirido', 0.7679822444915771), ('distendo', 0.765096127986908), ('uerro', 0.7647020816802979)]"
condictio,39,36,0.5589694,0,"[('computatio', 0.6968258619308472), ('fideicommissus', 0.6828609704971313), ('stipulatio', 0.6754825115203857), ('indemnis', 0.6691294312477112), ('titio', 0.6625379323959351), ('cautio', 0.6560853123664856), ('fideiubeo', 0.6560021042823792), ('heredi', 0.6482640504837036), ('hereditarius', 0.6452704668045044), ('fideiussor', 0.6421312689781189)]",39,1.0,1,"[('repetitio', 0.7526084780693054), ('emptio', 0.7437001466751099), ('stipulatio', 0.724674642086029), ('obligatio', 0.7121239304542542), ('fideiussor', 0.7033286094665527), ('actio', 0.7023829221725464), ('uenditor', 0.696600615978241), ('emptor', 0.6941843628883362), ('chirographum', 0.6906704902648926), ('exceptio', 0.6860670447349548)]"
Assyrii,39,36,0.33507288,0,"[('innuptus', 0.7687171697616577), ('eoa', 0.7403669357299805), ('Medi', 0.7239409685134888), ('marito', 0.7218073010444641), ('Sidon', 0.7207740545272827), ('Senones', 0.7142727375030518), ('Hesperidus', 0.7140656113624573), ('lacrimosus', 0.7118096351623535), ('ructo', 0.7101563811302185), ('Hectoreus', 0.7035452127456665)]",39,1.0,1,"[('Syria', 0.7860577702522278), ('Tigranes', 0.785564124584198), ('Cilicia', 0.7720850706100464), ('Epirus', 0.7703911662101746), ('Macedonia', 0.7633140087127686), ('Cappadocia', 0.7632974982261658), ('Medos', 0.761051595211029), ('Mithridates', 0.760011613368988), ('Alexandria', 0.7576834559440613), ('Bithynia', 0.7569454908370972)]"
caesaries,39,36,0.83410466,0,"[('mitra', 0.8589854836463928), ('coma', 0.8362296223640442), ('hirtus', 0.8353073596954346), ('como', 0.8341549038887024), ('limbus', 0.8267874121665955), ('barba', 0.8225010633468628), ('tela', 0.817801833152771), ('luteus', 0.8172315359115601), ('amictus', 0.816655695438385), ('mentum', 0.8135976791381836)]",39,1.0,1,"[('amicio', 0.8794698119163513), ('intonsus', 0.8635041117668152), ('auro', 0.8595215082168579), ('ostrum', 0.8594224452972412), ('crista', 0.8593608140945435), ('purpureus', 0.8582057952880859), ('auratus', 0.8569082021713257), ('eburneus', 0.8505379557609558), ('cassis', 0.8474187254905701), ('flauus', 0.8467028737068176)]"
iactatio,39,36,0.38103795,0,"[('uehemens', 0.6670626997947693), ('effemino', 0.6638083457946777), ('innascor', 0.6536649465560913), ('inbuo', 0.63227379322052), ('leuitas', 0.6308354139328003), ('inmuto', 0.6215735673904419), ('inrito', 0.6194735169410706), ('suauitas', 0.6181055307388306), ('iuuenilis', 0.6152223944664001), ('deformitas', 0.6120708584785461)]",39,1.0,1,"[('plerosque', 0.6947219371795654), ('peruicax', 0.67305988073349), ('timiditas', 0.6347077488899231), ('Ille', 0.619066059589386), ('urbanitas', 0.6163852214813232), ('ferocitas', 0.6155881285667419), ('augesco', 0.6023578643798828), ('adrogantia', 0.6008074879646301), ('acrior', 0.6006438732147217), ('ferocissimus', 0.5982570648193359)]"
ferinus,39,36,0.63403344,0,"[('pasta', 0.7735248804092407), ('medico', 0.77010577917099), ('thymus', 0.7569169402122498), ('pluma', 0.7553694248199463), ('lactens', 0.7539492249488831), ('fragro', 0.7515717148780823), ('immundus', 0.7500056624412537), ('pampineus', 0.7395387291908264), ('pinguesco', 0.7384266257286072), ('rubeo', 0.7365506291389465)]",39,1.0,1,"[('mortifer', 0.7330828905105591), ('porcus', 0.6879448294639587), ('ulcus', 0.6865706443786621), ('depasco', 0.6857117414474487), ('exedo', 0.6835921406745911), ('uenenus', 0.6818593740463257), ('suillus', 0.6805945634841919), ('sanies', 0.6771205067634583), ('caprinus', 0.6768777370452881), ('scabies', 0.6763156056404114)]"
orbita,39,36,0.84088403,0,"[('Zephyrus', 0.8042709231376648), ('tepor', 0.7747887969017029), ('Arcton', 0.7741319537162781), ('zephyrus', 0.7706831693649292), ('Librum', 0.7633448243141174), ('pruina', 0.7627299427986145), ('alnus', 0.7589843273162842), ('sider', 0.7522520422935486), ('uades', 0.7451185584068298), ('nebula', 0.7436652183532715)]",39,1.0,1,"[('carbasa', 0.8311493396759033), ('caerulus', 0.8294702768325806), ('uaga', 0.8276426196098328), ('cornipes', 0.8188115358352661), ('uada', 0.8134916424751282), ('sido', 0.8093693852424622), ('nimbus', 0.8056960105895996), ('nubilum', 0.8047122359275818), ('pruina', 0.8014066815376282), ('gyro', 0.8000847697257996)]"
aurora,39,36,0.7664084,0,"[('Aurora', 0.8119223117828369), ('Lucifer', 0.762428343296051), ('iubar', 0.7614131569862366), ('Hesperus', 0.7499889135360718), ('lucifer', 0.7378942370414734), ('tepor', 0.7368210554122925), ('Titan', 0.7337329387664795), ('Librum', 0.7234910130500793), ('lampas', 0.717475175857544), ('radia', 0.7158030271530151)]",39,1.0,1,"[('lucifer', 0.8083887100219727), ('crepusculum', 0.780249297618866), ('Aurora', 0.7665547728538513), ('uesper', 0.7624896764755249), ('solstitium', 0.7263582348823547), ('Cynthia', 0.7219632267951965), ('iubar', 0.7181811332702637), ('Titan', 0.7180541753768921), ('matutinus', 0.7156802415847778), ('Lucifer', 0.7153701186180115)]"
uicinia,39,36,0.4390204,0,"[('Helicon', 0.6450788974761963), ('amoenum', 0.6136378049850464), ('stramen', 0.6092489957809448), ('cenaculum', 0.6078558564186096), ('cathedra', 0.5983568429946899), ('Anna', 0.5950457453727722), ('introrsum', 0.5948030948638916), ('Bacchides', 0.5919756293296814), ('subtegmen', 0.5919369459152222), ('polypus', 0.579289436340332)]",39,1.0,1,"[('planities', 0.755548894405365), ('torrens', 0.7525905966758728), ('margo', 0.7402006387710571), ('cliuus', 0.7344197034835815), ('uadum', 0.7319816946983337), ('cauerna', 0.7314630150794983), ('umbraculum', 0.7293651103973389), ('praerumpo', 0.726959228515625), ('uorago', 0.7216233015060425), ('deuexus', 0.7209728360176086)]"
simia,39,36,0.5298151,0,"[('Bacchides', 0.6344321370124817), ('musca', 0.6232656240463257), ('uagio', 0.6216847896575928), ('haidus', 0.6163235306739807), ('itidem', 0.596208393573761), ('gallina', 0.5960223078727722), ('infortunium', 0.5890202522277832), ('insulsus', 0.5812994837760925), ('iurgo', 0.5709196925163269), ('Continuus', 0.5705403089523315)]",39,1.0,1,"[('pernicitas', 0.7706785202026367), ('mustela', 0.7586869597434998), ('rufus', 0.745567262172699), ('cicada', 0.74534010887146), ('marinus', 0.7426877617835999), ('permultus', 0.7305106520652771), ('bubulus', 0.7208917737007141), ('Indicus', 0.7152142524719238), ('delphinus', 0.7114617824554443), ('cyaneus', 0.7110252380371094)]"
plumbum,39,36,0.7965629,0,"[('nitrum', 0.9271596074104309), ('resina', 0.9089619517326355), ('murra', 0.8992609977722168), ('spuma', 0.8887511491775513), ('bitumen', 0.8771393895149231), ('cucumis', 0.8744427561759949), ('atramentum', 0.8722781538963318), ('papauer', 0.8708910942077637), ('nucleus', 0.8671368360519409), ('sulpur', 0.8599343299865723)]",39,1.0,1,"[('testa', 0.8339935541152954), ('follis', 0.8278665542602539), ('linum', 0.822098433971405), ('bitumen', 0.8169797658920288), ('silex', 0.8099796772003174), ('pix', 0.8058069944381714), ('tergus', 0.8056730628013611), ('sentis', 0.800621747970581), ('cratis', 0.7950624823570251), ('lino', 0.7950244545936584)]"
iamdudum,39,36,0.47436023,0,"[('heus', 0.6591752767562866), ('matertera', 0.6351248621940613), ('Anna', 0.622732400894165), ('flendus', 0.61275315284729), ('lacrimo', 0.6050615310668945), ('iamdus', 0.5892770290374756), ('echo', 0.5782613158226013), ('Cras', 0.573530375957489), ('ploro', 0.5723252892494202), ('Hylas', 0.5693308711051941)]",39,1.0,1,"[('parce', 0.6877284049987793), ('ioco', 0.6618186831474304), ('Calliope', 0.6583074331283569), ('st', 0.6465513110160828), ('nugae', 0.634913444519043), ('hercules', 0.6330177783966064), ('facetus', 0.6315900087356567), ('Heus', 0.6278305649757385), ('scitus', 0.6259037256240845), ('castissimus', 0.6164318323135376)]"
sicarius,39,36,0.6156051,0,"[('paganus', 0.6084373593330383), ('fimbria', 0.5895024538040161), ('Capito', 0.5735886096954346), ('iurisdictio', 0.5709528923034668), ('latro', 0.5699494481086731), ('delator', 0.5693375468254089), ('Clodius', 0.5619691014289856), ('Gellius', 0.5598823428153992), ('Scaurus', 0.5596591234207153), ('fugitiuus', 0.5529934167861938)]",39,1.0,1,"[('Cornelia', 0.7140278816223145), ('repetunda', 0.6933490633964539), ('Apuleius', 0.6911501884460449), ('peculatus', 0.675255537033081), ('Sex.', 0.6704485416412354), ('sceleratus', 0.6667213439941406), ('Cinna', 0.6624559760093689), ('calumniator', 0.6491060256958008), ('indemnatus', 0.6333452463150024), ('Erasistratus', 0.6272609829902649)]"
detestabilis,39,36,0.5555477,0,"[('detestor', 0.6887522339820862), ('acerbus', 0.6641450524330139), ('nocens', 0.6516239643096924), ('crudelis', 0.6340397000312805), ('inhumanus', 0.6296787261962891), ('impudens', 0.6202855706214905), ('peior', 0.6175805926322937), ('atrox', 0.6159052848815918), ('discidium', 0.6128175854682922), ('calamitosus', 0.5955364108085632)]",39,1.0,1,"[('exitiabilis', 0.6575486063957214), ('grauior', 0.6509455442428589), ('acerbior', 0.641302764415741), ('intemperans', 0.6258392930030823), ('impunitus', 0.6242571473121643), ('inscientia', 0.6221497654914856), ('uoluntarius', 0.6172509789466858), ('inuidia', 0.617114245891571), ('impendium', 0.6144659519195557), ('peruicax', 0.6098122000694275)]"
praestantior,39,36,0.59166294,0,"[('salutare', 0.6094218492507935), ('proficio', 0.6015832424163818), ('derogo', 0.5906654596328735), ('antiquior', 0.5892866253852844), ('antecello', 0.5867518782615662), ('laudabilis', 0.5836549401283264), ('indigeo', 0.5762177109718323), ('grate', 0.569472074508667), ('adrogo', 0.5693878531455994), ('diuino', 0.5627560019493103)]",39,1.0,1,"[('integre', 0.658395528793335), ('elegantior', 0.6487281918525696), ('salubriter', 0.6003294587135315), ('commodior', 0.5966792702674866), ('rarissimus', 0.5958484411239624), ('libentior', 0.5944798588752747), ('uerior', 0.5941120386123657), ('admirandus', 0.5912122130393982), ('diligentior', 0.5845080614089966), ('intellegentia', 0.5840994119644165)]"
rescisco,39,36,0.525994,0,"[('suspicor', 0.6087626814842224), ('Heus', 0.5953426361083984), ('ausculto', 0.5829383134841919), ('arcessitus', 0.5755615234375), ('assum', 0.5728738903999329), ('extrudo', 0.5705170631408691), ('Mirus', 0.5685458183288574), ('tantisper', 0.5662733316421509), ('quaerito', 0.5589638352394104), ('accerso', 0.5567147135734558)]",39,1.0,1,"[('concumbo', 0.6537311673164368), ('conloquor', 0.6148908734321594), ('aueho', 0.5909480452537537), ('rogito', 0.574418842792511), ('massiliensis', 0.573965847492218), ('adulescentulus', 0.5729864239692688), ('Achaicus', 0.56508868932724), ('Postea', 0.5604869723320007), ('Deinde', 0.5565916895866394), ('Pylades', 0.5544729232788086)]"
adminiculum,39,36,0.44723892,0,"[('baculum', 0.6570026874542236), ('testiculus', 0.6560245156288147), ('poples', 0.6447463035583496), ('cornum', 0.644392728805542), ('processus', 0.6299159526824951), ('Aram', 0.618036150932312), ('Donec', 0.6121183633804321), ('pilo', 0.6093887090682983), ('limbus', 0.6028589010238647), ('ulna', 0.6027695536613464)]",39,1.0,1,"[('difficultas', 0.7021920084953308), ('dispendium', 0.6853572130203247), ('exactio', 0.6678675413131714), ('accessio', 0.6586881875991821), ('detrimentum', 0.653168261051178), ('armum', 0.6490363478660583), ('exercitatio', 0.639979898929596), ('emolumentum', 0.6259472370147705), ('impensus', 0.6163631677627563), ('exceptio', 0.6127277612686157)]"
cerua,39,36,0.72246355,0,"[('ceruus', 0.7913214564323425), ('ursus', 0.7816968560218811), ('lupus', 0.7792186141014099), ('agna', 0.7466294169425964), ('uenator', 0.7225701212882996), ('lepus', 0.715566873550415), ('accipiter', 0.7056416869163513), ('canis', 0.6998668313026428), ('aper', 0.6944451928138733), ('columba', 0.6786616444587708)]",39,1.0,1,"[('taurus', 0.7236545085906982), ('ceruus', 0.6961637735366821), ('cygnus', 0.6585780382156372), ('aper', 0.6514731049537659), ('pauo', 0.6463193893432617), ('cycnus', 0.6457005739212036), ('Circe', 0.6418540477752686), ('centaurus', 0.6396235227584839), ('damma', 0.6366464495658875), ('gallinaceus', 0.6326742768287659)]"
procido,39,36,0.61755776,0,"[('exsilio', 0.7698349356651306), ('intremo', 0.7659940719604492), ('retorqueo', 0.7611818313598633), ('emico', 0.7590767741203308), ('praetento', 0.75862056016922), ('prouoluo', 0.7578912377357483), ('resupinus', 0.7565848231315613), ('intorqueo', 0.7528343200683594), ('iaculor', 0.7520736455917358), ('ferratus', 0.7517006397247314)]",39,1.0,1,"[('reflecto', 0.6711016297340393), ('prouoluo', 0.6495382785797119), ('supino', 0.6171215772628784), ('uentum', 0.6150242686271667), ('extensus', 0.6125264167785645), ('adsto', 0.6085452437400818), ('procurro', 0.6073878407478333), ('aduoluo', 0.6030256748199463), ('obuia', 0.5933398604393005), ('exanimis', 0.585374116897583)]"
Hispanus,39,36,0.49879485,0,"[('Maurus', 0.705169677734375), ('scorpio', 0.7024987936019897), ('funditor', 0.6933831572532654), ('sagittarius', 0.6933107376098633), ('elephantus', 0.6726590394973755), ('Babylon', 0.672218382358551), ('hispanus', 0.6716827154159546), ('auxiliaris', 0.6711281538009644), ('confinius', 0.666067898273468), ('ponticus', 0.6656253933906555)]",39,1.0,1,"[('isthmus', 0.8057430386543274), ('Regium', 0.7826329469680786), ('interiaceo', 0.768108069896698), ('interfluo', 0.7569140195846558), ('circumuallo', 0.7565733194351196), ('Caria', 0.7545371055603027), ('murena', 0.7517369985580444), ('Troas', 0.7448433041572571), ('Italicus', 0.7445704936981201), ('Cicilia', 0.7441967129707336)]"
munitus,39,36,0.60201216,0,"[('uallo', 0.6455602645874023), ('defenso', 0.6402061581611633), ('distineo', 0.6222059726715088), ('saeptum', 0.6113749146461487), ('inexpugnabilis', 0.601631760597229), ('claudeo', 0.5987189412117004), ('territo', 0.5980393886566162), ('turritus', 0.5980131030082703), ('circumdo', 0.5978614687919617), ('profligo', 0.5948286652565002)]",39,1.0,1,"[('perfugium', 0.6569744348526001), ('euersus', 0.6250969767570496), ('deserta', 0.6056561470031738), ('subruo', 0.5801432132720947), ('steto', 0.5635321140289307), ('munio', 0.5602912902832031), ('inexpugnabilis', 0.5561182498931885), ('munimen', 0.5479974150657654), ('destinatio', 0.5475016832351685), ('praepotens', 0.5426377654075623)]"
feriae,39,36,0.69178843,0,"[('praestituo', 0.7138573527336121), ('october', 0.7008002996444702), ('feria', 0.6933904886245728), ('XLU', 0.6896190643310547), ('festum', 0.6652907133102417), ('tertio', 0.6605885624885559), ('festus', 0.659868061542511), ('tricesimus', 0.6566656231880188), ('supplicatio', 0.6535032987594604), ('Quartus', 0.6485764980316162)]",39,1.0,1,"[('Idus', 0.7428625226020813), ('Maius', 0.7379153966903687), ('Ianuarius', 0.7351018190383911), ('Aprilis', 0.7293075323104858), ('Saturnalia', 0.7245171070098877), ('december', 0.7219694256782532), ('feria', 0.7184494137763977), ('undecimus', 0.7127214074134827), ('iunius', 0.7092304825782776), ('festiuitas', 0.7038919925689697)]"
bellicosus,39,36,0.552071,0,"[('Italicus', 0.6245258450508118), ('Persa', 0.5615050196647644), ('infestissimus', 0.5554273724555969), ('exter', 0.5504754185676575), ('accola', 0.5453436970710754), ('deuico', 0.544245183467865), ('thrax', 0.5431451797485352), ('ferocissimus', 0.5413199663162231), ('durissimus', 0.541095495223999), ('Pannonius', 0.5279994010925293)]",39,1.0,1,"[('indomitus', 0.7360439300537109), ('pugnax', 0.7001850605010986), ('fortissimus', 0.6875168681144714), ('Danaum', 0.6828829646110535), ('Geticus', 0.6523306369781494), ('ferox', 0.6464241743087769), ('animosus', 0.6380520462989807), ('classicus', 0.6304810643196106), ('domitor', 0.6285781860351562), ('audax', 0.6234553456306458)]"
ualidissimus,39,36,0.5983839,0,"[('expugnatio', 0.6634576916694641), ('eieco', 0.6628576517105103), ('Dardani', 0.6574772596359253), ('Ligur', 0.6323285698890686), ('Narbonensis', 0.6199687123298645), ('maritimus', 0.6196125149726868), ('transalpinus', 0.6148783564567566), ('conferendus', 0.6129698157310486), ('auxiliarius', 0.611733615398407), ('deuico', 0.6100174784660339)]",39,1.0,1,"[('cuneo', 0.7541329860687256), ('rostratus', 0.7144638895988464), ('loricatus', 0.6976358294487), ('funditor', 0.6929484009742737), ('muralis', 0.6912504434585571), ('Seleucia', 0.6899305582046509), ('circumuallo', 0.6893571615219116), ('macedonicus', 0.6832508444786072), ('oblongus', 0.682709276676178), ('propugnaculum', 0.6823164820671082)]"
Scytha,39,36,0.72344846,0,"[('Hister', 0.7632494568824768), ('Armenius', 0.7432763576507568), ('Medi', 0.734142005443573), ('Hyrcanus', 0.7293131351470947), ('Bosphorus', 0.7234188914299011), ('Medos', 0.7208519577980042), ('Tigris', 0.7196913957595825), ('Indus', 0.7187587022781372), ('Nomas', 0.7173123359680176), ('Delus', 0.71382075548172)]",39,1.0,1,"[('Gaditanus', 0.7762331366539001), ('Indus', 0.7729984521865845), ('Ligures', 0.7594594955444336), ('Tuscus', 0.7487012147903442), ('Phasis', 0.7327452898025513), ('Propontis', 0.7222297191619873), ('Caspius', 0.7199186086654663), ('Dacus', 0.7198927402496338), ('Germania', 0.7196835875511169), ('Siculus', 0.7177296876907349)]"
satura,39,36,0.56091195,0,"[('tinea', 0.7331593632698059), ('cicer', 0.7290278673171997), ('caseus', 0.7214559316635132), ('rosarium', 0.719671368598938), ('castanea', 0.7124118804931641), ('uicia', 0.7098048329353333), ('fragro', 0.7035318613052368), ('pampinus', 0.7002643942832947), ('crocus', 0.695644199848175), ('depingo', 0.6908644437789917)]",39,1.0,1,"[('tragoedia', 0.8183230757713318), ('Sophocles', 0.8014236092567444), ('Lucilius', 0.790147066116333), ('senarius', 0.783154308795929), ('comoedia', 0.7665715217590332), ('Menander', 0.7551829814910889), ('Labeo', 0.7538682818412781), ('Pomponius', 0.7534971833229065), ('Hesiodus', 0.7496140599250793), ('Pacuuius', 0.7487826347351074)]"
infelicitas,39,36,0.6003385,0,"[('felicitas', 0.6102800965309143), ('gratulatio', 0.581875741481781), ('indulgentia', 0.5568436980247498), ('aerumna', 0.547827422618866), ('amentia', 0.5440803170204163), ('gloria', 0.538753867149353), ('securitas', 0.5339015126228333), ('solacium', 0.5300176739692688), ('calamitas', 0.5254161953926086), ('clementia', 0.521597146987915)]",39,1.0,1,"[('miseria', 0.8177403211593628), ('infortunium', 0.785419762134552), ('continuatio', 0.7825839519500732), ('iactura', 0.7055410146713257), ('calamitas', 0.7032729387283325), ('ualitudo', 0.6847792863845825), ('laceratio', 0.6723137497901917), ('incommodum', 0.6605367064476013), ('cruciatus', 0.6488345861434937), ('aerumna', 0.6454824209213257)]"
auxiliaris,39,36,0.52905273,0,"[('sagittarius', 0.8503686785697937), ('funditor', 0.8261550068855286), ('legionarius', 0.8156481385231018), ('equitatus', 0.8022648692131042), ('cohors', 0.7972850799560547), ('Numida', 0.7950072884559631), ('Cretenses', 0.785995602607727), ('turma', 0.7672405242919922), ('elephantus', 0.7669500708580017), ('phalanx', 0.7574298977851868)]",39,1.0,1,"[('Aristonicus', 0.7790802717208862), ('Atilius', 0.7538731694221497), ('Bononia', 0.751512885093689), ('Tarentini', 0.7502497434616089), ('Mithridaticus', 0.7490025758743286), ('Pyrrho', 0.7360417246818542), ('Syracusanus', 0.7358797788619995), ('Thebani', 0.7345612049102783), ('Cinna', 0.7312711477279663), ('Prusia', 0.7304301857948303)]"
solstitium,39,36,0.7942698,0,"[('autumnalis', 0.8450526595115662), ('aequinoctium', 0.8227449655532837), ('bruma', 0.8197216391563416), ('uernus', 0.8175279498100281), ('autumnus', 0.8118047118186951), ('autumno', 0.796968936920166), ('aestiuo', 0.7588896155357361), ('uer', 0.7567631006240845), ('uindemia', 0.7550500631332397), ('Februarius', 0.752910315990448)]",39,1.0,1,"[('aequinoctium', 0.8985202312469482), ('september', 0.8510252237319946), ('aestiuus', 0.8388168811798096), ('nouember', 0.8357008695602417), ('autumnalis', 0.8329802751541138), ('hibernus', 0.814254879951477), ('october', 0.8076197504997253), ('brumalis', 0.8046873807907104), ('uernus', 0.8004703521728516), ('aestiuo', 0.7989559173583984)]"
taedeo,39,36,0.32160175,0,"[('lacrimabilis', 0.5883193612098694), ('lambo', 0.577119767665863), ('auertor', 0.5661250352859497), ('foedo', 0.5578809976577759), ('palpito', 0.5556918978691101), ('detestor', 0.5521011352539062), ('exagito', 0.5488153696060181), ('adsuetum', 0.5408695936203003), ('immitis', 0.5407699942588806), ('oblniiscor', 0.5407186150550842)]",39,1.0,1,"[('Necesse', 0.6512113213539124), ('expergiscor', 0.5875482559204102), ('estne', 0.5870340466499329), ('rido', 0.5839738249778748), ('supeo', 0.5595676302909851), ('musso', 0.5553472638130188), ('ingratum', 0.540092408657074), ('aquor', 0.5372118353843689), ('Catullus', 0.535499632358551), ('maestitia', 0.535254955291748)]"
aduocatio,39,36,0.5030358,0,"[('impudentia', 0.6348485350608826), ('declinatio', 0.6270584464073181), ('studiosissimus', 0.6251392960548401), ('obtrectator', 0.6247647404670715), ('castigatio', 0.6200054287910461), ('deprecatio', 0.6166917681694031), ('inquisitio', 0.6153129935264587), ('inutiliter', 0.5996170043945312), ('simultas', 0.5904867649078369), ('explanatio', 0.5890754461288452)]",39,1.0,1,"[('consultatio', 0.678530752658844), ('aduocatus', 0.6177731156349182), ('commoditas', 0.6030113101005554), ('damnatio', 0.5919457674026489), ('litigator', 0.5805966854095459), ('deliberatio', 0.5779719352722168), ('officium', 0.5754544138908386), ('uicarius', 0.5752519369125366), ('patrocinium', 0.5731725692749023), ('professio', 0.5682740211486816)]"
uector,39,36,0.59577644,0,"[('sulco', 0.749614953994751), ('aequoreus', 0.7472739815711975), ('spumeus', 0.7472708225250244), ('illido', 0.7384811043739319), ('zephyrus', 0.7363736629486084), ('nauita', 0.7265225648880005), ('uitreus', 0.7228814959526062), ('eous', 0.7228026986122131), ('Notus', 0.7176573872566223), ('salum', 0.7176480889320374)]",39,1.0,1,"[('remex', 0.71747225522995), ('cornipes', 0.7109922766685486), ('carina', 0.6975254416465759), ('uada', 0.6871578693389893), ('prora', 0.6829408407211304), ('cumba', 0.681663453578949), ('nauta', 0.6812443137168884), ('alnus', 0.6729118227958679), ('trano', 0.6723272800445557), ('uolatus', 0.6676040291786194)]"
leuissimus,39,36,0.38111293,0,"[('uilissimus', 0.6179890036582947), ('prout', 0.6011058688163757), ('saluberrimus', 0.5900421142578125), ('deterrimus', 0.5764249563217163), ('uehemens', 0.5733734965324402), ('difficillimus', 0.560326337814331), ('remissio', 0.5602976083755493), ('extenuo', 0.5553092956542969), ('acrior', 0.5510044097900391), ('corruptus', 0.548947811126709)]",39,1.0,1,"[('excerno', 0.7494557499885559), ('subtegmen', 0.739717960357666), ('theatralis', 0.7394158244132996), ('hama', 0.7196282148361206), ('gelo', 0.7134169936180115), ('raeda', 0.7091330885887146), ('fluidus', 0.7022873163223267), ('igo', 0.7012414336204529), ('robigo', 0.6969044804573059), ('pausa', 0.6946970820426941)]"
munditia,39,36,0.63268876,0,"[('uenusto', 0.6501150131225586), ('uerecundus', 0.6487510204315186), ('diligens', 0.64235520362854), ('amabilis', 0.6226873397827148), ('effemino', 0.6206747889518738), ('suauis', 0.615845799446106), ('eruditio', 0.6093193888664246), ('fuco', 0.6081551313400269), ('condimentum', 0.6009700894355774), ('elinguis', 0.5979090929031372)]",39,1.0,1,"[('sobrius', 0.6522334814071655), ('educatio', 0.6225957274436951), ('comitas', 0.6125011444091797), ('modestus', 0.6099380254745483), ('lenocinium', 0.6002600789070129), ('experio', 0.596660852432251), ('sedulitas', 0.5949860215187073), ('delectatio', 0.5929511189460754), ('insolenter', 0.5906288027763367), ('excellentissimus', 0.5894737243652344)]"
repudium,39,36,0.26705104,0,"[('sponsus', 0.7069178223609924), ('socrus', 0.6763706207275391), ('Ochus', 0.6655720472335815), ('amita', 0.6537171006202698), ('nuptus', 0.6505399942398071), ('neptis', 0.6411601901054382), ('Cleopatra', 0.6347310543060303), ('matrimonium', 0.6340317726135254), ('sponsa', 0.6333721280097961), ('despondeo', 0.6300655007362366)]",39,1.0,1,"[('inutiliter', 0.616335928440094), ('stipulatio', 0.6096715331077576), ('litigator', 0.5713984370231628), ('emptio', 0.5681180357933044), ('malui', 0.5632285475730896), ('dilatio', 0.5537477135658264), ('codicillus', 0.5440982580184937), ('pactio', 0.542783796787262), ('chirographum', 0.5385751724243164), ('obligatio', 0.5373391509056091)]"
infitior,39,36,0.53845567,0,"[('reprehendo', 0.6157062649726868), ('obliuiscor', 0.5989347100257874), ('coarguo', 0.5938884019851685), ('insimulo', 0.5854799151420593), ('ignosco', 0.5762448310852051), ('refello', 0.5754343271255493), ('redarguo', 0.567778468132019), ('suspiciosus', 0.5675260424613953), ('hercules', 0.5664697289466858), ('impudens', 0.5645743012428284)]",39,1.0,1,"[('criminor', 0.6216449737548828), ('repetitio', 0.59002286195755), ('nonnihil', 0.5746472477912903), ('uspia', 0.5652942657470703), ('oportunitas', 0.5644307136535645), ('perspexo', 0.5593106150627136), ('indefensus', 0.5563063621520996), ('impunitus', 0.5463960766792297), ('suspiciosus', 0.5451942086219788), ('retino', 0.5437662601470947)]"
floridus,39,36,0.722338,0,"[('uirido', 0.8652622699737549), ('apium', 0.8589395880699158), ('crocus', 0.8556865453720093), ('odoratus', 0.8521420955657959), ('croceus', 0.8484544157981873), ('olens', 0.8451108932495117), ('myrtus', 0.8442168235778809), ('pampineus', 0.8416903614997864), ('puniceus', 0.8367485404014587), ('lactens', 0.8265987038612366)]",39,1.0,1,"[('uiola', 0.7444481253623962), ('eburneus', 0.7438021302223206), ('redimio', 0.7386847138404846), ('fragro', 0.7334979772567749), ('uirido', 0.7264864444732666), ('croceus', 0.7201629877090454), ('amico', 0.7191372513771057), ('depingo', 0.7184782028198242), ('odoratus', 0.7180070281028748), ('niueus', 0.7114295363426208)]"
procuratio,39,36,0.5227545,0,"[('sacerdotium', 0.6752359867095947), ('uectigalia', 0.6403122544288635), ('praefectura', 0.6110755205154419), ('impensa', 0.6088287234306335), ('publicanus', 0.6037687063217163), ('administratio', 0.5985097289085388), ('dispensatio', 0.5962231159210205), ('proscribo', 0.5953602194786072), ('demolior', 0.5898451209068298), ('triumuir', 0.5896788835525513)]",39,1.0,1,"[('retino', 0.672173023223877), ('aduenticius', 0.6529781222343445), ('adstrico', 0.6372169256210327), ('cus', 0.6082577705383301), ('commoditas', 0.6071803569793701), ('lenocinium', 0.5991151332855225), ('seuerior', 0.5986502170562744), ('educatio', 0.5956101417541504), ('tenuior', 0.5955074429512024), ('praeparandus', 0.5913892984390259)]"
