Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
Argo,38,35,0.7231566,0,"[('uada', 0.7806854248046875), ('caerulus', 0.7725926041603088), ('citus', 0.7672106027603149), ('alnus', 0.7627763152122498), ('cumba', 0.7566802501678467), ('scopulus', 0.7552768588066101), ('Helle', 0.7491140365600586), ('spumeus', 0.7481100559234619), ('salum', 0.7461788654327393), ('uades', 0.7450525760650635)]",38,1.0,1,"[('Aegaeus', 0.817716658115387), ('hydra', 0.8141816854476929), ('Ionius', 0.8037605285644531), ('Bosphorus', 0.7986882925033569), ('Hyrcanus', 0.7825629115104675), ('suspecto', 0.7810170650482178), ('alluo', 0.7794052958488464), ('aegaeus', 0.7722461819648743), ('Triton', 0.7719392776489258), ('Hebrus', 0.771582305431366)]"
icio,38,35,0.37678778,0,"[('iunco', 0.5601658821105957), ('dirus', 0.5222143530845642), ('ico', 0.503939151763916), ('funestus', 0.4992746114730835), ('inio', 0.49360015988349915), ('asto', 0.49016693234443665), ('respergo', 0.4874444603919983), ('recludo', 0.47945430874824524), ('fatalis', 0.4762156009674072), ('ingemo', 0.47270306944847107)]",38,1.0,1,"[('thrax', 0.7248494625091553), ('inuolo', 0.7202998399734497), ('decusso', 0.7097713947296143), ('icueo', 0.6965076327323914), ('uerbero', 0.6742226481437683), ('circumuolo', 0.6720016002655029), ('aeratus', 0.6695389747619629), ('imbellis', 0.6637008190155029), ('condenso', 0.662302553653717), ('uulneraio', 0.6590762138366699)]"
Idaeus,38,35,0.715038,0,"[('Phrygius', 0.8343539834022522), ('Satyrus', 0.8064366579055786), ('thracius', 0.7988523244857788), ('aequoreus', 0.7907658815383911), ('Faunus', 0.7878865003585815), ('Simois', 0.7877941727638245), ('Arcadius', 0.7729839086532593), ('Parnasus', 0.7665795683860779), ('nympha', 0.7631370425224304), ('Nympha', 0.7602123022079468)]",38,1.0,1,"[('Lycus', 0.8231542706489563), ('cygnus', 0.7806585431098938), ('Helle', 0.7754374146461487), ('Simois', 0.775012731552124), ('Tagus', 0.7601079344749451), ('Pan', 0.7573589086532593), ('satyrus', 0.7534592151641846), ('atta', 0.7491838932037354), ('uenetus', 0.7425291538238525), ('Ida', 0.7386072874069214)]"
pubertas,37,35,0.55216986,0,"[('nubilis', 0.6479904651641846), ('septuagesimus', 0.5936210751533508), ('quadrage', 0.5872495770454407), ('trimus', 0.5828682780265808), ('Papa', 0.5800899267196655), ('elanguesco', 0.5761389136314392), ('Febr', 0.5734189748764038), ('centesimus', 0.5676077604293823), ('infantia', 0.5589159727096558), ('reuorto', 0.5542495250701904)]",37,1.0,1,"[('biennium', 0.6574650406837463), ('decedo', 0.6403557062149048), ('quinquennium', 0.638388454914093), ('quattuordecim', 0.6095607280731201), ('impubes', 0.5784614086151123), ('immaturus', 0.572173535823822), ('triennium', 0.5696209073066711), ('adultus', 0.5658878684043884), ('tricesimus', 0.5642831921577454), ('aetas', 0.5616300702095032)]"
boreus,37,35,0.7595557,0,"[('aquilo', 0.791340172290802), ('zephyrus', 0.7575105428695679), ('septentrio', 0.7488909959793091), ('decliuis', 0.7488359212875366), ('deuexus', 0.7474327087402344), ('boreas', 0.7380580306053162), ('oceanus', 0.7329177260398865), ('Arctus', 0.7304679751396179), ('confinium', 0.728340744972229), ('phaselus', 0.7278856635093689)]",37,1.0,1,"[('auster', 0.8455285429954529), ('aquilo', 0.8394942283630371), ('septentrio', 0.8240712881088257), ('uergo', 0.8176681399345398), ('oceanus', 0.7911783456802368), ('Oceanus', 0.7818087935447693), ('promineo', 0.7769082188606262), ('Orion', 0.7664580941200256), ('Propontis', 0.7594076991081238), ('Caspius', 0.7584715485572815)]"
rubesco,37,35,0.7791863,0,"[('decolor', 0.8349814414978027), ('roro', 0.8288189768791199), ('igneus', 0.8182191252708435), ('eous', 0.8114418387413025), ('roscidus', 0.8073312640190125), ('nubilus', 0.806333601474762), ('umeo', 0.8016627430915833), ('croceus', 0.7979661822319031), ('tremefacio', 0.7971514463424683), ('afflo', 0.7966428399085999)]",37,1.0,1,"[('rubeo', 0.8701236248016357), ('albeo', 0.8225928544998169), ('croceus', 0.8086991310119629), ('lacteus', 0.808670699596405), ('roseus', 0.8036377429962158), ('roro', 0.8029829859733582), ('rutilus', 0.7979722619056702), ('sanguineus', 0.7933257818222046), ('caeruleus', 0.7832702398300171), ('pallesco', 0.7828029990196228)]"
auricula,37,35,0.50429535,0,"[('labellum', 0.8244765400886536), ('bucca', 0.8191009759902954), ('labrum', 0.8102453351020813), ('mordax', 0.7784452438354492), ('tonsor', 0.7732335329055786), ('nasus', 0.7699557542800903), ('prurio', 0.7635071873664856), ('tergeo', 0.7617655992507935), ('frico', 0.7614090442657471), ('pilosus', 0.7576667666435242)]",37,1.0,1,"[('dextra', 0.7056554555892944), ('femur', 0.7055864930152893), ('crus', 0.6712185144424438), ('fascia', 0.6630573272705078), ('genu', 0.6599423289299011), ('nasus', 0.6582280993461609), ('culter', 0.6552857756614685), ('fimbria', 0.6545590758323669), ('digitus', 0.6523500084877014), ('humerus', 0.6517160534858704)]"
conlaudo,37,35,0.5237623,0,"[('collaudo', 0.5989744663238525), ('renuntio', 0.5946193933486938), ('approbo', 0.5900055170059204), ('commemoro', 0.5825016498565674), ('adlocutus', 0.5583217740058899), ('praestantus', 0.5446319580078125), ('pronuntio', 0.5445969104766846), ('praepono', 0.5424715876579285), ('adlego', 0.5399890542030334), ('gratulor', 0.5382718443870544)]",37,1.0,1,"[('manis', 0.6457973122596741), ('XU', 0.6450669169425964), ('XLIU', 0.6361168622970581), ('contionor', 0.6144706606864929), ('nuncupatus', 0.6134888529777527), ('XLI', 0.6124119162559509), ('martialis', 0.6005373597145081), ('Iuxta', 0.5983697772026062), ('sapientus', 0.5960078239440918), ('XLU', 0.5949885249137878)]"
uexatio,37,35,0.36986232,0,"[('impedimentum', 0.5604511499404907), ('adorior', 0.5406057238578796), ('extraho', 0.5296347141265869), ('abscedo', 0.5292900800704956), ('extractum', 0.5228939652442932), ('adortus', 0.5044113397598267), ('profugio', 0.4998922646045685), ('lassitudo', 0.49455174803733826), ('percello', 0.4914613664150238), ('opprimo', 0.48256081342697144)]",37,1.0,1,"[('patientia', 0.602959930896759), ('incolumitas', 0.5858173370361328), ('tormentum', 0.5619878172874451), ('infirmitas', 0.5568745732307434), ('ignobilitas', 0.5372981429100037), ('detrimentum', 0.5356609225273132), ('cruciatus', 0.5355696082115173), ('iniustitia', 0.5217106342315674), ('anxietas', 0.521329939365387), ('detestabilis', 0.5187700390815735)]"
discindo,37,35,0.78784066,0,"[('saeta', 0.7570111155509949), ('uncus', 0.7568948864936829), ('fragmen', 0.7443110942840576), ('nodosus', 0.7438905239105225), ('exsertus', 0.7414060235023499), ('tundo', 0.7409254312515259), ('ferratus', 0.7394894361495972), ('aduncus', 0.7394086122512817), ('lacer', 0.7359638810157776), ('chalybs', 0.7343123555183411)]",37,1.0,1,"[('rado', 0.791300892829895), ('perforo', 0.7887197732925415), ('inligo', 0.7850289940834045), ('chalybs', 0.7846983671188354), ('rigesco', 0.7816550135612488), ('fascia', 0.7720567584037781), ('aspero', 0.7689231038093567), ('inguen', 0.766456663608551), ('compactus', 0.7630908489227295), ('saeta', 0.7595406174659729)]"
spira,37,35,0.7698658,0,"[('cauda', 0.8127824068069458), ('chele', 0.790532112121582), ('tegmen', 0.7696757912635803), ('centaurus', 0.7588978409767151), ('zona', 0.757206380367279), ('nodus', 0.7567214965820312), ('conus', 0.7562166452407837), ('subter', 0.749931812286377), ('squamosus', 0.7453910708427429), ('apex', 0.7444379925727844)]",37,1.0,1,"[('bracchium', 0.8727327585220337), ('rostrum', 0.8689305186271667), ('cornipes', 0.8612427115440369), ('lora', 0.8569319844245911), ('sonipes', 0.8555039763450623), ('cautes', 0.854477047920227), ('dorsum', 0.8469429612159729), ('fornix', 0.842495322227478), ('cauus', 0.8403044939041138), ('aspero', 0.8335855007171631)]"
Thessalonica,37,35,0.52550566,0,"[('onerarius', 0.7058423161506653), ('lembus', 0.6895056962966919), ('Tarraco', 0.6806983351707458), ('Heraclea', 0.6766307353973389), ('hiemo', 0.6745237112045288), ('Legatus', 0.6743226051330566), ('Brundisium', 0.6720719337463379), ('Pamphylia', 0.6664838790893555), ('Alexandria', 0.6660513877868652), ('Ephesus', 0.6651462912559509)]",37,1.0,1,"[('baeticus', 0.7947428226470947), ('Rauenna', 0.7845029234886169), ('Ualens', 0.7713422775268555), ('Aquileia', 0.7674227952957153), ('Syracusanus', 0.7627375721931458), ('Uerona', 0.7613281011581421), ('Mancinus', 0.7576212286949158), ('Lusitania', 0.7486425042152405), ('A.', 0.7399061322212219), ('cossus', 0.7317943572998047)]"
specula,37,34,0.5379485,0,"[('spelunca', 0.7317931056022644), ('rupes', 0.7316756248474121), ('saxosus', 0.7093906402587891), ('muer', 0.6870022416114807), ('uallis', 0.684239387512207), ('opacus', 0.6773699522018433), ('ualles', 0.6722462177276611), ('isthmus', 0.6712620258331299), ('altus', 0.6657811403274536), ('collis', 0.6589353680610657)]",37,1.0,1,"[('acutissimus', 0.6814553737640381), ('eminens', 0.6656842827796936), ('deorsum', 0.6609784364700317), ('obuerto', 0.6533852219581604), ('effodio', 0.6381616592407227), ('cyaneus', 0.6282352209091187), ('cauerna', 0.6263185143470764), ('scala', 0.6256895065307617), ('praestringo', 0.6237034201622009), ('cliuus', 0.6211380958557129)]"
Tiberinus,37,34,0.63038117,0,"[('Bosphorus', 0.7849345803260803), ('rapidum', 0.7768135070800781), ('saxosus', 0.7722054719924927), ('Rhodanus', 0.7646600604057312), ('adiaceo', 0.7643525004386902), ('Hesperius', 0.7642021775245667), ('aegaeus', 0.7632116675376892), ('Alpheus', 0.7608442902565002), ('isthmus', 0.7594845294952393), ('Tyrrhena', 0.7585744857788086)]",37,1.0,1,"[('Hyrcanus', 0.7849724888801575), ('murena', 0.7801125049591064), ('saxosus', 0.77767014503479), ('Tagus', 0.7728201150894165), ('circumfluus', 0.7708596587181091), ('isthmus', 0.7705997824668884), ('aegaeus', 0.767496645450592), ('Aegaeus', 0.7673496603965759), ('Propontis', 0.7658157348632812), ('Ganges', 0.7625585198402405)]"
tepor,37,34,0.7667314,0,"[('frigus', 0.7670378684997559), ('pruina', 0.751431405544281), ('nix', 0.7335119843482971), ('inhorresco', 0.7260062098503113), ('autumnalis', 0.7221586108207703), ('autumno', 0.7143799662590027), ('ros', 0.7118432521820068), ('umor', 0.7101723551750183), ('uapor', 0.7094786763191223), ('glacies', 0.7047333121299744)]",37,1.0,1,"[('umor', 0.8045324683189392), ('calor', 0.7964048981666565), ('uapor', 0.7874846458435059), ('glacies', 0.7871015667915344), ('frigus', 0.7858806252479553), ('gelu', 0.7852924466133118), ('humidus', 0.783783495426178), ('feruor', 0.7833105325698853), ('Sirius', 0.7820487022399902), ('tepefacio', 0.7807642817497253)]"
ostrea,37,34,0.74309903,0,"[('echinus', 0.8892562985420227), ('concha', 0.8815621733665466), ('ouum', 0.8652872443199158), ('testa', 0.8638226985931396), ('algeo', 0.8588952422142029), ('thymus', 0.8411813378334045), ('conchylium', 0.8297683000564575), ('riguus', 0.8254631161689758), ('olens', 0.825397253036499), ('lolium', 0.8252397775650024)]",37,1.0,1,"[('nucleus', 0.8697515726089478), ('cicer', 0.8526280522346497), ('malua', 0.849178671836853), ('faba', 0.8442361950874329), ('caseus', 0.8425156474113464), ('baca', 0.8366207480430603), ('porrum', 0.830624520778656), ('cucumis', 0.8303630352020264), ('cepa', 0.8280841708183289), ('lentiscus', 0.8220522999763489)]"
inaequalis,37,34,0.42281651,0,"[('obiectus', 0.75071781873703), ('tenuo', 0.7392821907997131), ('concauus', 0.7170811891555786), ('torrens', 0.7050871849060059), ('subsido', 0.6988216042518616), ('anfractus', 0.6972728967666626), ('intego', 0.6892256736755371), ('limo', 0.6874197721481323), ('angustus', 0.6760255694389343), ('ungula', 0.6747323870658875)]",37,1.0,1,"[('praeteruolo', 0.5570080280303955), ('declinatio', 0.5492717027664185), ('Genus', 0.5436671376228333), ('desio', 0.5359678268432617), ('robustior', 0.5343971848487854), ('immutatio', 0.5250990986824036), ('talea', 0.521571934223175), ('antecello', 0.5207321643829346), ('puta', 0.5131405591964722), ('anapaestus', 0.5065970420837402)]"
praemoneo,37,34,0.38884866,0,"[('moneo', 0.5052170753479004), ('curiosus', 0.5014359354972839), ('caueo', 0.49008750915527344), ('inquiro', 0.48949897289276123), ('cautum', 0.48811376094818115), ('praecipio', 0.4726838171482086), ('prouidus', 0.4719618260860443), ('haruspex', 0.47142380475997925), ('Facio', 0.46713787317276), ('perscrutor', 0.4621138870716095)]",37,1.0,1,"[('praecaueo', 0.5940343737602234), ('obtestor', 0.5685228705406189), ('admoneo', 0.5271486639976501), ('caueo', 0.5202563405036926), ('temptandus', 0.5017319321632385), ('uereor', 0.4995024800300598), ('confio', 0.4900682270526886), ('edissero', 0.48310068249702454), ('itero', 0.48225757479667664), ('obiurgo', 0.471908837556839)]"
bubulus,37,34,0.7793785,0,"[('cucumis', 0.8985098004341125), ('amurca', 0.8915409445762634), ('nucleus', 0.8895452618598938), ('lupinus', 0.882203996181488), ('uitellus', 0.8810687065124512), ('resina', 0.8799658417701721), ('nitrum', 0.8750826120376587), ('acetabulum', 0.870486855506897), ('cuminum', 0.8695508241653442), ('ficus', 0.8693861961364746)]",37,1.0,1,"[('fimus', 0.8693426847457886), ('urtica', 0.8541738986968994), ('urina', 0.8512842059135437), ('amurca', 0.8473365902900696), ('echinus', 0.8423234820365906), ('lino', 0.8416129350662231), ('pituita', 0.8354350924491882), ('cucumis', 0.8354324102401733), ('cicer', 0.8264144062995911), ('tuber', 0.8258211612701416)]"
fidelissimus,37,34,0.38072205,0,"[('Mithridates', 0.6193787455558777), ('Tatius', 0.5920559167861938), ('florentissimus', 0.5785521268844604), ('acerrimus', 0.5705060362815857), ('Tigranes', 0.5651186108589172), ('Parthi', 0.5595231056213379), ('exsul', 0.5397655963897705), ('ciuis', 0.5393365025520325), ('proditor', 0.5279154181480408), ('Germani', 0.5256335139274597)]",37,1.0,1,"[('Cerealis', 0.6709303855895996), ('Alcibiades', 0.6061546206474304), ('Domitianus', 0.5988983511924744), ('Marcellinus', 0.5962830185890198), ('Artabanus', 0.5936954617500305), ('Thebani', 0.589876651763916), ('Sergius', 0.5881850719451904), ('spectatus', 0.5878444910049438), ('interfector', 0.5769180655479431), ('Tiberius', 0.5766072273254395)]"
iracundus,37,34,0.55103165,0,"[('proteruus', 0.7106456160545349), ('gaus', 0.6992394924163818), ('maledico', 0.6988138556480408), ('astutus', 0.6890203356742859), ('deliro', 0.6852944493293762), ('insipiens', 0.677166223526001), ('turpiter', 0.6734012365341187), ('impudens', 0.6731740832328796), ('credulus', 0.6583820581436157), ('stultus', 0.6537596583366394)]",37,1.0,1,"[('immanitas', 0.6482588648796082), ('perhorresco', 0.6411114931106567), ('impudentia', 0.6312694549560547), ('bilinguis', 0.624968409538269), ('appeto', 0.6220172047615051), ('contumeliosus', 0.6209506392478943), ('rixa', 0.61983323097229), ('reformido', 0.6149584054946899), ('asperum', 0.6127899289131165), ('acerbitas', 0.6087743043899536)]"
sido,37,34,0.689705,0,"[('profundus', 0.7797755599021912), ('dissilio', 0.7542949914932251), ('subter', 0.7541263103485107), ('demergo', 0.7483900189399719), ('Caspius', 0.7479044795036316), ('Auster', 0.74495530128479), ('caerulus', 0.7439068555831909), ('nimbosus', 0.7433610558509827), ('curuo', 0.7430687546730042), ('aquilo', 0.7411220669746399)]",37,1.0,1,"[('orbita', 0.8152202367782593), ('conuoluo', 0.8120700120925903), ('uertigo', 0.7954922914505005), ('cornipes', 0.7893656492233276), ('pendulus', 0.7853679656982422), ('sulco', 0.7773221731185913), ('presdo', 0.7732065916061401), ('puluereus', 0.7724044322967529), ('sonipes', 0.7708148956298828), ('picea', 0.7677571773529053)]"
pila,37,34,0.5955628,0,"[('gemmo', 0.7588678002357483), ('pauimentum', 0.7253697514533997), ('formica', 0.719203531742096), ('lupinus', 0.7095538973808289), ('calx', 0.6995872855186462), ('fabrilis', 0.6993873715400696), ('glans', 0.6965678334236145), ('amphora', 0.6947760581970215), ('faenum', 0.6937873959541321), ('granum', 0.6842617392539978)]",37,1.0,1,"[('temo', 0.7739568948745728), ('rostrum', 0.7657979130744934), ('cratis', 0.7638295292854309), ('trabs', 0.7602294683456421), ('fornix', 0.7568191289901733), ('armus', 0.754570722579956), ('papyrus', 0.7540968656539917), ('silex', 0.7538610696792603), ('harundo', 0.753771960735321), ('spira', 0.7529498934745789)]"
contrecto,37,34,0.5558795,0,"[('anilis', 0.6499298810958862), ('laceratio', 0.6039446592330933), ('inluuies', 0.5967701077461243), ('lacero', 0.5941628813743591), ('lanio', 0.5924715995788574), ('stratum', 0.5905753970146179), ('inrepo', 0.5799959301948547), ('languida', 0.5703243017196655), ('prehendo', 0.5692734718322754), ('aegrus', 0.5673217177391052)]",37,1.0,1,"[('palpo', 0.6253187656402588), ('admoueo', 0.6218489408493042), ('tergeo', 0.6197332143783569), ('detergeo', 0.6004083156585693), ('coniueo', 0.5791309475898743), ('accurate', 0.5669482350349426), ('restringo', 0.5665258169174194), ('permulceo', 0.5595760941505432), ('attero', 0.5578554272651672), ('lingo', 0.5497497916221619)]"
moribundus,37,34,0.6197159,0,"[('resupinus', 0.7990477085113525), ('collabor', 0.798987090587616), ('saeta', 0.7803346514701843), ('uncus', 0.7772442698478699), ('lanio', 0.7763581871986389), ('lacer', 0.7715739011764526), ('rictus', 0.7693262696266174), ('exspiro', 0.7679772973060608), ('cruento', 0.7615867853164673), ('lacerus', 0.7603681087493896)]",37,1.0,1,"[('tepefacio', 0.7362015843391418), ('amburo', 0.7211800217628479), ('puluerulentus', 0.7180119156837463), ('innato', 0.711295485496521), ('exulcero', 0.710039496421814), ('exhauso', 0.7096865177154541), ('pigrus', 0.7091991305351257), ('rictus', 0.7070326209068298), ('putr', 0.705497682094574), ('nigresco', 0.705123782157898)]"
Castor,37,34,0.6932819,0,"[('auro', 0.7028114795684814), ('crinitus', 0.6859807968139648), ('praeuius', 0.6841487884521484), ('stellans', 0.6839118003845215), ('geminus', 0.6769750118255615), ('Idaeus', 0.6764476299285889), ('Leo', 0.6758676767349243), ('sidereus', 0.6733390688896179), ('exin', 0.6683757901191711), ('discolor', 0.6672427654266357)]",37,1.0,1,"[('Leda', 0.7934885621070862), ('Minerua', 0.7716736793518066), ('auro', 0.7649795413017273), ('Latona', 0.7516295313835144), ('Phrygius', 0.7472865581512451), ('Pallas', 0.7451773881912231), ('cycnus', 0.7417866587638855), ('Uulcanus', 0.7412726879119873), ('Paphia', 0.739475667476654), ('fuluus', 0.7390850782394409)]"
remigium,37,34,0.5503308,0,"[('remus', 0.8094574809074402), ('prora', 0.784665584564209), ('puppis', 0.7584051489830017), ('transtrum', 0.7394155859947205), ('nauigium', 0.7269374132156372), ('nauta', 0.7267850041389465), ('contus', 0.7259255051612854), ('remex', 0.7234969139099121), ('ratis', 0.7173070311546326), ('carina', 0.7152674794197083)]",37,1.0,1,"[('lembus', 0.6966108083724976), ('uela', 0.67312091588974), ('rapidum', 0.6612924933433533), ('rudo', 0.6565722823143005), ('linter', 0.6478683948516846), ('remus', 0.6429861783981323), ('cumba', 0.6403712034225464), ('prora', 0.6379897594451904), ('inteno', 0.6371400952339172), ('carbasa', 0.6328041553497314)]"
taxo,37,34,0.24746215,0,"[('pecuniarius', 0.4976501762866974), ('strictim', 0.48715829849243164), ('tantisper', 0.4863385260105133), ('Fio', 0.47527340054512024), ('insinuatio', 0.4597318768501282), ('aetatula', 0.45796194672584534), ('bimus', 0.45561572909355164), ('fideiubeo', 0.4533681273460388), ('trimus', 0.4444665312767029), ('culleus', 0.4441794753074646)]",37,1.0,1,"[('mercor', 0.5657861232757568), ('amplus', 0.558834433555603), ('suppeto', 0.535347044467926), ('pretium', 0.5325871109962463), ('erogo', 0.5043790936470032), ('expendo', 0.4980141818523407), ('duplus', 0.4957367479801178), ('suppleo', 0.4947650730609894), ('spectabilis', 0.48890221118927), ('sportula', 0.48058584332466125)]"
Aethiopus,37,34,0.6931256,0,"[('Haemus', 0.7787125706672668), ('Seres', 0.7284882068634033), ('Ganges', 0.7262617349624634), ('frugifer', 0.7207508087158203), ('Bosphorus', 0.7180709838867188), ('Scythia', 0.7174255847930908), ('confinium', 0.7172536849975586), ('Aegaeus', 0.6978142261505127), ('Athos', 0.6967687606811523), ('harenosus', 0.6956742405891418)]",37,1.0,1,"[('Hiberus', 0.7998259663581848), ('Hebrus', 0.7971333861351013), ('libycus', 0.7948471307754517), ('Caucasus', 0.7945472598075867), ('Gallicus', 0.7891810536384583), ('zephyrus', 0.7879678010940552), ('scythicus', 0.7868202328681946), ('spumo', 0.7862429618835449), ('stagno', 0.7856857180595398), ('aequoreus', 0.7846490740776062)]"
determino,37,34,0.47519612,0,"[('Ante', 0.5992804169654846), ('habitabilis', 0.5762746930122375), ('adsignatio', 0.569642961025238), ('miliarius', 0.557692289352417), ('dimetior', 0.542580783367157), ('explodo', 0.5280158519744873), ('XLU', 0.5201837420463562), ('carta', 0.5168260335922241), ('Totus', 0.5111847519874573), ('confinis', 0.5091906785964966)]",37,1.0,1,"[('explodo', 0.6353036165237427), ('conclusio', 0.627058207988739), ('intellegendus', 0.6154967546463013), ('positio', 0.5944934487342834), ('definio', 0.5759947896003723), ('termino', 0.5744611024856567), ('definitio', 0.5538148880004883), ('distinctio', 0.5499510169029236), ('inchoo', 0.5468201041221619), ('designo', 0.5466593503952026)]"
Eridanus,37,34,0.76872915,0,"[('caeruleus', 0.8277601003646851), ('caerulus', 0.8174965381622314), ('spumo', 0.809350311756134), ('spumeus', 0.8026468753814697), ('Triton', 0.791443407535553), ('Tyrrhenus', 0.7910476922988892), ('rapidum', 0.787536084651947), ('exundo', 0.7835708260536194), ('patulus', 0.7805774211883545), ('sanguineus', 0.7788483500480652)]",37,1.0,1,"[('niualis', 0.8092303276062012), ('sinuo', 0.8015777468681335), ('spumo', 0.7922781705856323), ('caerulus', 0.7919574975967407), ('Arcton', 0.7901127934455872), ('Aethiopus', 0.784547746181488), ('hydra', 0.7837235331535339), ('scythicus', 0.7827836871147156), ('Hiberus', 0.7791263461112976), ('concauus', 0.7770304679870605)]"
Aquileia,37,34,0.58553094,0,"[('Ostia', 0.7195866703987122), ('Pisae', 0.7170901298522949), ('Nouus', 0.6855496168136597), ('Massilia', 0.6849530935287476), ('Rhodanus', 0.6793691515922546), ('Padus', 0.6763708591461182), ('Brundisium', 0.6702263355255127), ('actuarius', 0.6701399683952332), ('Epirus', 0.662372350692749), ('Pyrenaeus', 0.6599299907684326)]",37,1.0,1,"[('baeticus', 0.7924994826316833), ('Thessalonica', 0.7674227952957153), ('Manlius', 0.7608645558357239), ('Aemilianus', 0.7548097372055054), ('Byzantium', 0.7501544952392578), ('decio', 0.746436595916748), ('Heraclea', 0.7418875694274902), ('A.', 0.739172637462616), ('Lusitania', 0.7390298843383789), ('Agrippina', 0.7387473583221436)]"
Aethiops,37,34,0.53745896,0,"[('Niliacus', 0.7205930948257446), ('puniceus', 0.7143679857254028), ('fraxinus', 0.7131683230400085), ('coluber', 0.7014731168746948), ('rana', 0.698824405670166), ('gibbus', 0.6982642412185669), ('ruber', 0.6963985562324524), ('stramen', 0.694412112236023), ('eoa', 0.6940338015556335), ('Assyrius', 0.6901215314865112)]",37,1.0,1,"[('uelocior', 0.6832407116889954), ('scorpius', 0.6763380169868469), ('indus', 0.6692498326301575), ('XXXII', 0.652167558670044), ('Libyes', 0.6503749489784241), ('Arcadia', 0.6489036679267883), ('Creticus', 0.6483641266822815), ('rufus', 0.6428856253623962), ('Librum', 0.6393582820892334), ('Lycus', 0.6393004059791565)]"
Ponticus,37,34,0.69858855,0,"[('Arabia', 0.7380847334861755), ('Persis', 0.7281113266944885), ('interfluo', 0.7131000757217407), ('trans', 0.7060261368751526), ('adluo', 0.6992840766906738), ('Propontis', 0.6988520622253418), ('adtingo', 0.6945951581001282), ('Byzantium', 0.6918936967849731), ('accolo', 0.6906863451004028), ('adpello', 0.684766411781311)]",37,1.0,1,"[('Pontus', 0.7746787667274475), ('Hellespontus', 0.7727858424186707), ('Scythia', 0.7618550658226013), ('Creta', 0.7580409646034241), ('Arabia', 0.7568640112876892), ('Ionius', 0.7538546323776245), ('Caspius', 0.74467933177948), ('Corsica', 0.741904079914093), ('alluo', 0.7247428297996521), ('Propontis', 0.7095049619674683)]"
adnoto,37,34,0.34259474,0,"[('Certe', 0.5944979190826416), ('gratiosus', 0.5842945575714111), ('atquus', 0.5780622959136963), ('facetus', 0.5772977471351624), ('disertus', 0.5734938979148865), ('Accius', 0.5724159479141235), ('scurra', 0.5717951655387878), ('maledico', 0.5634350180625916), ('adulescentulus', 0.5621700286865234), ('urbanitas', 0.554015040397644)]",37,1.0,1,"[('explano', 0.6009771823883057), ('explanatio', 0.5999131202697754), ('graecus', 0.59608393907547), ('legalis', 0.5885299444198608), ('dialecticus', 0.5778713822364807), ('propositio', 0.5761654376983643), ('Latina', 0.5754542946815491), ('cono', 0.5738885998725891), ('exequor', 0.5674656629562378), ('catus', 0.5610834956169128)]"
narcissus,37,34,0.6954034,0,"[('casia', 0.7977814674377441), ('apium', 0.7915402054786682), ('hyacinthus', 0.7765791416168213), ('uiola', 0.7624235153198242), ('amomum', 0.7577121257781982), ('papauer', 0.7561795115470886), ('olens', 0.7548295855522156), ('lentiscus', 0.7546383142471313), ('minium', 0.7530178427696228), ('lilium', 0.7474077343940735)]",37,1.0,1,"[('casia', 0.866571843624115), ('balsamum', 0.856033980846405), ('cinnama', 0.8559688925743103), ('nardus', 0.855620801448822), ('uiola', 0.854147732257843), ('fragro', 0.8456119894981384), ('amomum', 0.8450997471809387), ('crocus', 0.8443337082862854), ('uirido', 0.8387330770492554), ('redoleo', 0.8331319093704224)]"
eximium,37,34,0.6012727,0,"[('insigne', 0.6393699645996094), ('decoro', 0.6331189870834351), ('insignis', 0.6173563599586487), ('eximius', 0.6134513020515442), ('honoro', 0.6094442009925842), ('aurea', 0.6082620620727539), ('supergredior', 0.6069775819778442), ('splendidissimus', 0.6033700704574585), ('regalis', 0.6027987599372864), ('auguralis', 0.5985420942306519)]",37,1.0,1,"[('Ausonia', 0.6924705505371094), ('polleo', 0.6646257638931274), ('nobilito', 0.6579347848892212), ('insignis', 0.6530144810676575), ('uenustus', 0.6465194225311279), ('pulcher', 0.6455872654914856), ('sistrum', 0.6453519463539124), ('Graius', 0.633964478969574), ('ditus', 0.6253394484519958), ('excello', 0.6221329569816589)]"
ascisco,37,34,0.35879737,0,"[('inclitus', 0.5919452905654907), ('adscisco', 0.5667014122009277), ('domitor', 0.5585222244262695), ('armipotens', 0.5577443242073059), ('praefero', 0.553527295589447), ('propitio', 0.5523303151130676), ('Timotheus', 0.5464543104171753), ('posthabeo', 0.5350186824798584), ('ueneror', 0.53489750623703), ('fatidicus', 0.5295690298080444)]",37,1.0,1,"[('Augusta', 0.6931296586990356), ('patricius', 0.6379725933074951), ('Amynta', 0.6120772957801819), ('Germanus', 0.6069451570510864), ('Tarquinius', 0.6066692471504211), ('Hasdrubal', 0.6031385660171509), ('Quirinus', 0.6029982566833496), ('Licinius', 0.602157473564148), ('Carthago', 0.6003468632698059), ('flaminius', 0.5987507104873657)]"
