Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
terrifico,17,16,0.6553465,0,"[('tremesco', 0.7169780135154724), ('Acheronta', 0.6976020932197571), ('praesagus', 0.6972177624702454), ('Gorgona', 0.6961024403572083), ('contremo', 0.6927247047424316), ('Poena', 0.6840509176254272), ('stelliger', 0.6834297180175781), ('obstipesco', 0.6731202602386475), ('palpito', 0.6661131381988525), ('illudo', 0.6659080386161804)]",17,1.0,1,"[('concieo', 0.8299533128738403), ('fulmineus', 0.828369677066803), ('sonoro', 0.8231421709060669), ('irruo', 0.8229361176490784), ('concrepo', 0.8135027885437012), ('impauidus', 0.8132473826408386), ('exsilio', 0.8129808902740479), ('fremitus', 0.8054324388504028), ('Enceladus', 0.8035906553268433), ('horrificus', 0.8024901747703552)]"
Tolosa,17,16,0.46268648,0,"[('Geminus', 0.6652649641036987), ('Pisae', 0.6360797882080078), ('Seruilius', 0.5888416767120361), ('Genua', 0.581833004951477), ('Bononia', 0.5804510116577148), ('Nepos', 0.5778522491455078), ('Narbo', 0.574682354927063), ('Coelius', 0.5739691257476807), ('Plautius', 0.5731796622276306), ('Rufinus', 0.5719866752624512)]",17,1.0,1,"[('Tarentum', 0.766726016998291), ('Allobroges', 0.7598852515220642), ('Pannonia', 0.7381904721260071), ('Porsenna', 0.7367856502532959), ('Ticinus', 0.7348101139068604), ('Hispalis', 0.7345091700553894), ('nobilissimus', 0.7338652610778809), ('Achaia', 0.7326153516769409), ('Cyrene', 0.7293919920921326), ('baeticus', 0.7281932830810547)]"
peditus,17,16,0.41698295,0,"[('pedes', 0.6139357686042786), ('uiceni', 0.5968524217605591), ('duceno', 0.5899989604949951), ('auxiliarius', 0.586329996585846), ('ala', 0.5750597715377808), ('elephant', 0.5634385943412781), ('ueles', 0.5492163896560669), ('agaso', 0.5481604933738708), ('persulto', 0.5376027822494507), ('iaculator', 0.5304606556892395)]",17,1.0,1,"[('lauriger', 0.7251242995262146), ('triarius', 0.7196072936058044), ('Phyllis', 0.7149927616119385), ('hastatus', 0.7136156558990479), ('LXUI', 0.7072245478630066), ('armigeo', 0.7067712545394897), ('cippus', 0.697054386138916), ('ocrea', 0.6965805292129517), ('Celtiberius', 0.696351945400238), ('Chium', 0.6926674842834473)]"
enucleo,17,16,0.6795621,0,"[('abundanter', 0.7134315371513367), ('subtiliter', 0.7105714678764343), ('Rectus', 0.7073670625686646), ('lima', 0.7018111348152161), ('insulsus', 0.697087287902832), ('maledicus', 0.695366382598877), ('eleganter', 0.6936342120170593), ('Aristoxenus', 0.6891448497772217), ('excresco', 0.688992977142334), ('Lysias', 0.6885963082313538)]",17,1.0,1,"[('meles', 0.8444692492485046), ('accuro', 0.8414822816848755), ('galla', 0.840151309967041), ('sinapio', 0.8390710353851318), ('tuber', 0.8267707824707031), ('abdomen', 0.8115249276161194), ('aloe', 0.8086413741111755), ('Phyllis', 0.8086345791816711), ('beta', 0.8085980415344238), ('boletus', 0.807367205619812)]"
fello,17,16,0.59025437,0,"[('nequior', 0.8193166851997375), ('pedico', 0.7962713837623596), ('lingo', 0.7913007140159607), ('propino', 0.788881242275238), ('fura', 0.7604488730430603), ('insulsus', 0.7583250403404236), ('boletus', 0.7581689357757568), ('cunnus', 0.7557021379470825), ('agnina', 0.7530342936515808), ('ten', 0.7472840547561646)]",17,1.0,1,"[('lana', 0.7377822995185852), ('casia', 0.7303526401519775), ('caluus', 0.7224897146224976), ('iuuenca', 0.7192506790161133), ('acidus', 0.718662679195404), ('ruta', 0.7159267663955688), ('uultur', 0.7139776349067688), ('uellus', 0.7132595181465149), ('lupinus', 0.7118443250656128), ('uiola', 0.7106660008430481)]"
Orphea,17,16,0.59569037,0,"[('querula', 0.7674658298492432), ('reboo', 0.7539938688278198), ('roseus', 0.7467474937438965), ('terrificus', 0.7453245520591736), ('raucus', 0.7427529692649841), ('canorus', 0.7375355362892151), ('Taenarius', 0.7351706624031067), ('roscidus', 0.7316725850105286), ('ululo', 0.7267686128616333), ('modulor', 0.7261030077934265)]",17,1.0,1,"[('citharoedus', 0.7726287245750427), ('Priapus', 0.7690256834030151), ('Pythia', 0.7600643634796143), ('Silenus', 0.7553518414497375), ('Baccha', 0.750446617603302), ('sao', 0.7450913190841675), ('Creons', 0.7448095083236694), ('Chius', 0.7444418668746948), ('Marmaricus', 0.7420937418937683), ('Panus', 0.7396405935287476)]"
coniugalis,17,16,0.3614297,0,"[('insipientia', 0.7248679399490356), ('prolixe', 0.7069958448410034), ('eu', 0.7065929174423218), ('humanissimus', 0.6971756219863892), ('ingeniose', 0.695416271686554), ('Sat', 0.6941490769386292), ('Necesse', 0.6889552474021912), ('laruus', 0.6857846975326538), ('fortassis', 0.6849650740623474), ('barbarismus', 0.6771796345710754)]",17,1.0,1,"[('maritalis', 0.701073169708252), ('incestus', 0.617827296257019), ('nuptiae', 0.6024085283279419), ('dulciter', 0.6003684997558594), ('socerius', 0.596835196018219), ('puellaris', 0.5965049862861633), ('commaculo', 0.5835934281349182), ('tor', 0.5815998315811157), ('pudicitia', 0.5780455470085144), ('consanguineus', 0.5778747200965881)]"
uicensimus,17,16,0.6342696,0,"[('tricesimus', 0.8064624667167664), ('XLU', 0.773208737373352), ('duodecimus', 0.761265218257904), ('octauus', 0.7491968870162964), ('nonus', 0.7429361939430237), ('septimus', 0.733348548412323), ('solstitialis', 0.7283297181129456), ('tricensimus', 0.725476861000061), ('uicesimus', 0.7251603603363037), ('undecimus', 0.716641366481781)]",17,1.0,1,"[('septuagesimus', 0.7975209355354309), ('sexagesimus', 0.7852121591567993), ('octogesimus', 0.7823143005371094), ('quadrage', 0.7774359583854675), ('quingentesimus', 0.7773140668869019), ('uicesimus', 0.7638536691665649), ('tricesimus', 0.7632619738578796), ('Februarius', 0.7601993680000305), ('duodecimus', 0.7576203942298889), ('nonagesimus', 0.7515894770622253)]"
supplicum,17,16,0.31035584,0,"[('luendus', 0.6083506345748901), ('Da', 0.5889370441436768), ('pactus', 0.5838731527328491), ('recusandus', 0.574243426322937), ('eradico', 0.5710850358009338), ('ah', 0.5707862377166748), ('morio', 0.567444384098053), ('Pamphilis', 0.5667385458946228), ('on', 0.5635762810707092), ('expurgo', 0.5595740079879761)]",17,1.0,1,"[('edissero', 0.6716351509094238), ('dubium', 0.6073307991027832), ('aduocas', 0.5958787202835083), ('Aristides', 0.585624098777771), ('liberator', 0.5848482847213745), ('primipilar', 0.5801758766174316), ('tuno', 0.5729346871376038), ('praedicandus', 0.5707768201828003), ('prudentior', 0.5701333284378052), ('neglegendus', 0.5698683261871338)]"
edideo,17,16,0.39684737,0,"[('tulo', 0.594744861125946), ('conlisus', 0.5566115379333496), ('subsecuo', 0.5169680118560791), ('medicabilis', 0.5068089962005615), ('explio', 0.5004346370697021), ('insignio', 0.49584853649139404), ('accommodus', 0.48939067125320435), ('Bonus', 0.4893527328968048), ('esse', 0.48618385195732117), ('atfero', 0.48492231965065)]",17,1.0,1,"[('praestans', 0.6689863204956055), ('dignissimus', 0.6270681619644165), ('attribuo', 0.6233046054840088), ('suffulcio', 0.6094738841056824), ('decoro', 0.6031786203384399), ('praecello', 0.6009573340415955), ('praefero', 0.6001912355422974), ('antisto', 0.5875967741012573), ('Regius', 0.5875662565231323), ('praepolleo', 0.5828414559364319)]"
Altus,17,16,0.25865042,0,"[('apprehendo', 0.6529411673545837), ('praeterfluo', 0.6423206925392151), ('Ad', 0.6335369348526001), ('concrepo', 0.6300408840179443), ('singulto', 0.6076012849807739), ('inmixtus', 0.6055471897125244), ('pertulo', 0.6044697165489197), ('pessulus', 0.5992017388343811), ('coctum', 0.5976167321205139), ('Po', 0.5917900800704956)]",17,1.0,1,"[('fulmino', 0.638398289680481), ('Neptunes', 0.6332841515541077), ('Nubila', 0.6146723031997681), ('Aetnaea', 0.6129751205444336), ('sereno', 0.5994692444801331), ('Phoebeus', 0.5929424166679382), ('Tandem', 0.586275577545166), ('ore', 0.5861957669258118), ('rubo', 0.5840674638748169), ('chea', 0.5786682367324829)]"
hiemis,17,16,0.5363923,0,"[('limosus', 0.7701985836029053), ('Hebrus', 0.7641496658325195), ('pruina', 0.7618356943130493), ('aquosus', 0.7604588866233826), ('madesco', 0.7588365077972412), ('Sirius', 0.7522104978561401), ('pomifer', 0.7519193887710571), ('torrens', 0.74891197681427), ('raresco', 0.7474998235702515), ('inundo', 0.746112585067749)]",17,1.0,1,"[('pumex', 0.7837878465652466), ('hiemes', 0.7683742642402649), ('subtegmen', 0.7605706453323364), ('Rhodopen', 0.7560927271842957), ('transtrum', 0.7478432655334473), ('Alis', 0.7431999444961548), ('Baccha', 0.7381772398948669), ('presdo', 0.7379562854766846), ('uerna', 0.737883448600769), ('bruma', 0.7363537549972534)]"
conpello,17,16,0.48340166,0,"[('deuasto', 0.6354467868804932), ('inlo', 0.6250388026237488), ('solido', 0.5981413722038269), ('exacerbo', 0.5925281047821045), ('refeco', 0.5913572311401367), ('nouissime', 0.5901665091514587), ('obsesso', 0.5866699814796448), ('conflicto', 0.5859378576278687), ('maturior', 0.5814457535743713), ('iuuans', 0.5809912085533142)]",17,1.0,1,"[('Samnitus', 0.7078514695167542), ('exsul', 0.7009963989257812), ('honorifice', 0.6981756091117859), ('Ueientes', 0.6609987616539001), ('Hannus', 0.6603935956954956), ('admidior', 0.6581315994262695), ('Hanno', 0.657753050327301), ('infestissimus', 0.6525326371192932), ('rebellio', 0.650283932685852), ('Epaminondas', 0.6487429738044739)]"
bellipotens,17,16,0.5974595,0,"[('Lapitha', 0.7399441003799438), ('lituus', 0.7328616380691528), ('barbaricus', 0.7236639261245728), ('magnanimus', 0.7147445678710938), ('alipes', 0.7111019492149353), ('Phryges', 0.7094072103500366), ('canor', 0.7060420513153076), ('domito', 0.7031280994415283), ('Pallas', 0.7004671692848206), ('flammo', 0.6939915418624878)]",17,1.0,1,"[('Gradiuus', 0.7533083558082581), ('Alcides', 0.7291133999824524), ('Geticus', 0.7255895733833313), ('Latius', 0.7190565466880798), ('Aeacides', 0.718604564666748), ('armipotens', 0.7155926823616028), ('Thybres', 0.7138563990592957), ('Gabinus', 0.7089730501174927), ('tritonia', 0.7059205770492554), ('uincus', 0.6989856958389282)]"
scitor,17,16,0.4082811,0,"[('Acrisius', 0.6785088777542114), ('uesanio', 0.676637589931488), ('XLUInI', 0.6700243949890137), ('lympho', 0.66349858045578), ('Etiam', 0.6582576632499695), ('sufflo', 0.6485503315925598), ('quodnam', 0.6478995680809021), ('iniurius', 0.6474295258522034), ('obloquor', 0.6455368399620056), ('Febr', 0.6412586569786072)]",17,1.0,1,"[('reclamo', 0.6216632723808289), ('suopte', 0.6172296404838562), ('insimulo', 0.5824305415153503), ('clandestinus', 0.5777445435523987), ('les', 0.5661178231239319), ('fideo', 0.5654739737510681), ('muttio', 0.5567532181739807), ('sciscitor', 0.5532228350639343), ('ueno', 0.5515069365501404), ('insector', 0.5467119812965393)]"
elegantior,17,16,0.61258465,0,"[('demonstratio', 0.6354487538337708), ('rhetorica', 0.6311091780662537), ('intuendus', 0.6221224665641785), ('Aristoxenus', 0.6212831139564514), ('intellegendus', 0.6086863875389099), ('subpono', 0.6075685024261475), ('expolio', 0.6068664193153381), ('subtilior', 0.6054053902626038), ('uinosus', 0.5993828177452087), ('absolute', 0.5986396074295044)]",17,1.0,1,"[('barbare', 0.7949810028076172), ('Ephorus', 0.7735680937767029), ('addubito', 0.7632594108581543), ('Iamne', 0.7588180303573608), ('nouiter', 0.7564106583595276), ('poesis', 0.7536188364028931), ('mendosus', 0.7512708902359009), ('ratiocinor', 0.7488869428634644), ('repugnantia', 0.7487598657608032), ('seuere', 0.745183527469635)]"
decusso,17,16,0.6388282,0,"[('liquentia', 0.8030104637145996), ('coluber', 0.7975203990936279), ('pineus', 0.7969720363616943), ('concauus', 0.7913203835487366), ('pampineus', 0.7905802130699158), ('bicornis', 0.7900037169456482), ('odus', 0.7852070927619934), ('candeo', 0.7824419736862183), ('Sabaeus', 0.7802630066871643), ('patulus', 0.779249906539917)]",17,1.0,1,"[('icueo', 0.8053670525550842), ('circumuolo', 0.7562208771705627), ('uenantum', 0.7469837069511414), ('implacabilis', 0.7339124083518982), ('inhorresco', 0.7335332632064819), ('acclinis', 0.730414628982544), ('Teucri', 0.7293668985366821), ('Taenarius', 0.7224985957145691), ('crudesco', 0.7163527011871338), ('framea', 0.712387204170227)]"
grassator,17,16,0.48006016,0,"[('obnoxium', 0.6312888264656067), ('necandus', 0.6237075328826904), ('occidendus', 0.6206833720207214), ('liberatio', 0.5783171057701111), ('conscindo', 0.5776129364967346), ('peruicacium', 0.5738052129745483), ('discrucio', 0.5722653269767761), ('perseco', 0.5714784264564514), ('puno', 0.5705022811889648), ('plusculum', 0.5692331194877625)]",17,1.0,1,"[('protrudo', 0.6766258478164673), ('festinatio', 0.6758663058280945), ('inpeditus', 0.6714949011802673), ('flebiliter', 0.6688348650932312), ('suffugium', 0.6688262224197388), ('improuisus', 0.6653236150741577), ('obtrunco', 0.66274094581604), ('conspiratio', 0.6609304547309875), ('perceo', 0.6599104404449463), ('perduellis', 0.6573283076286316)]"
hiscis,17,16,0.30456996,0,"[('l', 0.6966259479522705), ('quaeue', 0.6920109391212463), ('Cras', 0.6915433406829834), ('Sanus', 0.6808218955993652), ('prŏfitens', 0.6716918349266052), ('Dubius', 0.6710041761398315), ('Etiam', 0.6676682233810425), ('Femina', 0.666351854801178), ('filiolus', 0.6651068329811096), ('amandus', 0.664498507976532)]",17,1.0,1,"[('comoedia', 0.6852887272834778), ('recitandus', 0.6683469414710999), ('Theophrastus', 0.6678264737129211), ('senarius', 0.6620767712593079), ('soloecismus', 0.6603164672851562), ('syllogismus', 0.6599838137626648), ('Archilochus', 0.6597763299942017), ('inmutatio', 0.6464823484420776), ('Q', 0.6460358500480652), ('Gherardesca', 0.6438115835189819)]"
tropicus,17,16,0.5213102,0,"[('XXIIII', 0.6207156777381897), ('jam', 0.6145266890525818), ('dimensio', 0.6135189533233643), ('Cancrus', 0.6056755185127258), ('Librum', 0.6016019582748413), ('Libra', 0.6005101203918457), ('saupera', 0.5976773500442505), ('uespertinus', 0.5966076254844666), ('sagitto', 0.5883496999740601), ('conuexus', 0.5878584384918213)]",17,1.0,1,"[('Capricornus', 0.8330380916595459), ('cancer', 0.7962585687637329), ('solstitium', 0.7689897418022156), ('Cancrus', 0.7658514976501465), ('aquarius', 0.7640348076820374), ('Librum', 0.750602126121521), ('aequinoctium', 0.7398786544799805), ('Geminus', 0.7324491739273071), ('XXUII', 0.728756308555603), ('Chela', 0.7230643630027771)]"
interfectus,17,16,0.59888256,0,"[('XUIII', 0.6508193016052246), ('Orodes', 0.6307509541511536), ('conuena', 0.6223542094230652), ('Massageta', 0.6189899444580078), ('Ares', 0.6150046586990356), ('Paci', 0.6144675016403198), ('Bactrianus', 0.6117050051689148), ('patron', 0.6064407229423523), ('bes', 0.6062905788421631), ('conlido', 0.6058048009872437)]",17,1.0,1,"[('uulneraio', 0.7829768061637878), ('occidio', 0.7430729866027832), ('Hyrcani', 0.737216055393219), ('Abydus', 0.7260740399360657), ('Tarentum', 0.7247697114944458), ('Penthesilea', 0.7244503498077393), ('eiecto', 0.7210601568222046), ('Messana', 0.7199118137359619), ('Assyrium', 0.7186694741249084), ('subaco', 0.7182203531265259)]"
Callimachus,17,16,0.5311987,0,"[('crispus', 0.7185483574867249), ('septenus', 0.7128509283065796), ('XXIII', 0.7118420600891113), ('Iuxta', 0.7101147770881653), ('inuenustus', 0.7081685066223145), ('Maenalios', 0.706845760345459), ('Lemnius', 0.7065485715866089), ('exanclo', 0.703355073928833), ('tis', 0.7017233371734619), ('Satus', 0.6998938322067261)]",17,1.0,1,"[('Magnesia', 0.803213894367218), ('Ephorus', 0.7993314862251282), ('Aeschylus', 0.7705665826797485), ('Nicander', 0.7637221813201904), ('Aristophanes', 0.7635379433631897), ('Annaeus', 0.7588980793952942), ('Phryga', 0.7571033239364624), ('Pomponius', 0.746336817741394), ('Euboea', 0.7454472780227661), ('Granius', 0.7410498857498169)]"
Lachesae,17,16,0.64436984,0,"[('uictura', 0.7314992547035217), ('gauda', 0.713914155960083), ('Admetus', 0.7121273875236511), ('matertera', 0.7005941867828369), ('dura', 0.7005251049995422), ('Clio', 0.6995043158531189), ('flendus', 0.6975608468055725), ('Aonis', 0.6935407519340515), ('Phaedra', 0.6864758133888245), ('Iole', 0.685931384563446)]",17,1.0,1,"[('Parca', 0.7781545519828796), ('Iacchus', 0.7379184365272522), ('ah', 0.7089959383010864), ('Carmen', 0.6979154348373413), ('hymen', 0.6924372911453247), ('lupor', 0.6894963383674622), ('amoena', 0.6870908141136169), ('inmitis', 0.6857656240463257), ('Gorgon', 0.6772851347923279), ('uulnificus', 0.673004686832428)]"
recidiuus,17,15,0.50561076,0,"[('quaeue', 0.7297398447990417), ('Sabaei', 0.7228623628616333), ('hirsuo', 0.7124757170677185), ('farcio', 0.7076306343078613), ('stramen', 0.7063972353935242), ('inexhaustus', 0.7027924060821533), ('passa', 0.7027276754379272), ('odus', 0.6979750394821167), ('Ouis', 0.6978458166122437), ('marrubium', 0.6965758204460144)]",17,1.0,1,"[('inmaturus', 0.6875007748603821), ('tepesco', 0.6298392415046692), ('Asper', 0.6140506267547607), ('exim', 0.6084914207458496), ('effetus', 0.6057087779045105), ('reuiuesco', 0.6045070886611938), ('moribundus', 0.6011473536491394), ('heic', 0.5992128849029541), ('acerbo', 0.5944353342056274), ('ueternus', 0.5898266434669495)]"
lumbricus,17,15,0.6400751,0,"[('excresco', 0.7289060354232788), ('polypus', 0.7267675995826721), ('assus', 0.7112287878990173), ('tinea', 0.7068656086921692), ('acinum', 0.7041590213775635), ('ampliter', 0.7034052610397339), ('nigerrimus', 0.7015307545661926), ('caluaria', 0.6981208324432373), ('Canus', 0.6977135539054871), ('puteo', 0.6975551843643188)]",17,1.0,1,"[('adeps', 0.8044703602790833), ('disteno', 0.8026033639907837), ('minutatim', 0.7959240674972534), ('eruca', 0.7954267859458923), ('sputo', 0.790638267993927), ('offa', 0.7890006899833679), ('uuidus', 0.7870152592658997), ('oua', 0.7862741351127625), ('pituita', 0.7845556735992432), ('iecur', 0.7841271162033081)]"
adiutrix,17,15,0.50488603,0,"[('pellicio', 0.6175951957702637), ('dotale', 0.5938446521759033), ('Maeonia', 0.5646708607673645), ('Pallans', 0.5633293390274048), ('libers', 0.5585986971855164), ('administer', 0.5510058403015137), ('probatus', 0.5498296022415161), ('Oro', 0.537408709526062), ('socerius', 0.5363410115242004), ('uiduitas', 0.5263614654541016)]",17,1.0,1,"[('Eumenen', 0.7635098695755005), ('LXUI', 0.732453465461731), ('Tubero', 0.7254428267478943), ('Aristides', 0.7198680639266968), ('Tusculanus', 0.7197778820991516), ('Luscinus', 0.7094955444335938), ('Ares', 0.7071513533592224), ('poesis', 0.7066882848739624), ('desertus', 0.7059490084648132), ('Porcius', 0.7054173350334167)]"
fulguro,17,15,0.72355676,0,"[('fumidus', 0.8620447516441345), ('stelliger', 0.8512746691703796), ('crinitus', 0.8365766406059265), ('nubs', 0.83012855052948), ('contremo', 0.8137405514717102), ('scintillo', 0.8018261194229126), ('aerium', 0.8007331490516663), ('acclinis', 0.7996676564216614), ('resplendeo', 0.7978072166442871), ('bipes', 0.7953935861587524)]",17,1.0,1,"[('rutilus', 0.8409844636917114), ('discolor', 0.8322330713272095), ('rutilo', 0.8085479736328125), ('coruscus', 0.7970840334892273), ('crista', 0.796977162361145), ('cristatus', 0.78728848695755), ('loricus', 0.7836764454841614), ('corusca', 0.7832361459732056), ('uibro', 0.7819642424583435), ('puniceus', 0.7771521210670471)]"
regero,17,15,0.47132993,0,"[('subluo', 0.6913561224937439), ('Ora', 0.6451878547668457), ('uulturnus', 0.6390379667282104), ('humor', 0.6301205158233643), ('aloe', 0.6295479536056519), ('congemino', 0.6288307309150696), ('euomo', 0.6285861134529114), ('Pyrrus', 0.6261441111564636), ('disrumpo', 0.6253135204315186), ('madesco', 0.617156982421875)]",17,1.0,1,"[('Aonis', 0.7557594776153564), ('Aegina', 0.7436548471450806), ('desertus', 0.7402244806289673), ('Massa', 0.7396172881126404), ('obliio', 0.738048255443573), ('aperiendus', 0.7316434383392334), ('Nusquam', 0.7298464775085449), ('XLUI', 0.728850781917572), ('Tubero', 0.7229863405227661), ('Eleus', 0.7209383249282837)]"
Cyrene,17,15,0.28291845,0,"[('Orithyia', 0.6682658791542053), ('Acheronta', 0.6597866415977478), ('clementus', 0.6448332667350769), ('Theseius', 0.6413885951042175), ('Maeonia', 0.6309446692466736), ('germana', 0.6252025961875916), ('latonia', 0.6211281418800354), ('intemeratus', 0.6119129061698914), ('Tyndareus', 0.6086692810058594), ('Thetum', 0.60577791929245)]",17,1.0,1,"[('Italicus', 0.7697720527648926), ('Achaia', 0.7693337798118591), ('Peloponnesus', 0.76210618019104), ('Sinope', 0.7588719129562378), ('Tuscus', 0.7588205337524414), ('Histria', 0.7587623596191406), ('Pisidia', 0.7579067945480347), ('Messana', 0.7559401392936707), ('Heraclea', 0.7532487511634827), ('Medi', 0.7516520023345947)]"
percio,17,15,0.6155842,0,"[('ignesco', 0.7365298867225647), ('concusdo', 0.6819725036621094), ('praegrandis', 0.6772270798683167), ('extabesco', 0.6734005808830261), ('aegresco', 0.6727976202964783), ('stelliger', 0.6643550992012024), ('piceus', 0.6627714037895203), ('morbidus', 0.6596352458000183), ('hebesco', 0.6574716567993164), ('exaestuo', 0.6547791361808777)]",17,1.0,1,"[('excio', 0.722897469997406), ('perceo', 0.7131802439689636), ('disieco', 0.7007721662521362), ('exhauso', 0.6990002989768982), ('concieo', 0.69878751039505), ('peteo', 0.6981936097145081), ('consterno', 0.6979183554649353), ('clamosus', 0.6950221061706543), ('incito', 0.6930691599845886), ('territo', 0.6906379461288452)]"
meracus,17,15,0.69629437,0,"[('farcio', 0.8032525181770325), ('acinum', 0.8020137548446655), ('iuglans', 0.8000038862228394), ('aloe', 0.7944552302360535), ('contrio', 0.7929137349128723), ('muria', 0.7799305319786072), ('irriguus', 0.778010904788971), ('aridum', 0.7779832482337952), ('assa', 0.777186930179596), ('amulus', 0.7764289975166321)]",17,1.0,1,"[('dulcior', 0.7887945175170898), ('candidior', 0.7862735986709595), ('DE', 0.7808355689048767), ('acidus', 0.7764467597007751), ('epoto', 0.7755522727966309), ('circumlino', 0.7729843854904175), ('cupresso', 0.7659900784492493), ('instillo', 0.7633477449417114), ('Falernus', 0.7611562013626099), ('puleius', 0.7604953646659851)]"
acutior,17,15,0.5430672,0,"[('Rectus', 0.6099581122398376), ('pluraliter', 0.6085595488548279), ('commouo', 0.6080294847488403), ('Pacuuius', 0.6049672365188599), ('panthera', 0.6046590805053711), ('ridicule', 0.6030949950218201), ('Menandri', 0.5990318059921265), ('Lysias', 0.5955896973609924), ('pugnus', 0.5938119292259216), ('LUI', 0.5914918780326843)]",17,1.0,1,"[('barbare', 0.6558131575584412), ('subluo', 0.6529878377914429), ('errabundus', 0.6496292948722839), ('planior', 0.6467440724372864), ('lippus', 0.6397338509559631), ('minutus', 0.6386914849281311), ('obscurior', 0.6370290517807007), ('Ephorus', 0.6343552470207214), ('assentior', 0.6311284899711609), ('credeo', 0.6299607753753662)]"
Syene,17,15,0.4756924,0,"[('Eous', 0.7590695023536682), ('Tagus', 0.7499982118606567), ('Tyrrhenus', 0.7325718998908997), ('glacialis', 0.7325140237808228), ('Scythia', 0.7247916460037231), ('ursa', 0.7246382236480713), ('ornus', 0.7203062176704407), ('Athos', 0.7195177674293518), ('libycus', 0.7187294960021973), ('Triton', 0.7170166373252869)]",17,1.0,1,"[('Ligur', 0.7961541414260864), ('alluo', 0.7864824533462524), ('Bosphorus', 0.7846722602844238), ('Gallicus', 0.7832115888595581), ('Hesperius', 0.7807753086090088), ('adluo', 0.7626216411590576), ('Gades', 0.7616413831710815), ('Macetus', 0.7582900524139404), ('Cicilia', 0.7548202276229858), ('Sicanus', 0.7455207109451294)]"
Mithridaticus,17,15,0.6835337,0,"[('italicus', 0.7671169638633728), ('Parthicus', 0.7473617196083069), ('macedonicus', 0.7311661243438721), ('Punicus', 0.7202827334403992), ('Macedonicus', 0.687570333480835), ('punicus', 0.6875050663948059), ('piraticus', 0.6871468424797058), ('Cimbricus', 0.678131639957428), ('Numantinus', 0.6765826940536499), ('Gallicus', 0.6590862274169922)]",17,1.0,1,"[('oppugnandus', 0.7671638131141663), ('Atilius', 0.7669183015823364), ('macedonicus', 0.7658573985099792), ('Brennus', 0.7432821989059448), ('Cimbricus', 0.7426208853721619), ('Epaminondas', 0.7394497990608215), ('Hiero', 0.737185537815094), ('Hanno', 0.7370439171791077), ('Isauricus', 0.7350975275039673), ('Achilleus', 0.7298579216003418)]"
uuidus,17,15,0.62622917,0,"[('glis', 0.7675433158874512), ('canistrum', 0.7575612664222717), ('panus', 0.7574357390403748), ('procellosus', 0.7569867372512817), ('tepens', 0.7538983821868896), ('muscus', 0.7523432374000549), ('riguus', 0.7480316758155823), ('liquentia', 0.743358850479126), ('palmes', 0.7424916625022888), ('frigidior', 0.7395708560943604)]",17,1.0,1,"[('instillo', 0.8596127033233643), ('mentum', 0.8498220443725586), ('urtica', 0.8426656126976013), ('fluidus', 0.8377618193626404), ('turgeo', 0.8348626494407654), ('arundo', 0.8234818577766418), ('aspero', 0.8227203488349915), ('fiscella', 0.8215591907501221), ('gluten', 0.8197641372680664), ('cyperos', 0.8130273222923279)]"
excindo,17,15,0.5461915,0,"[('Germanus', 0.6936507225036621), ('euersor', 0.6474322080612183), ('subago', 0.6425988078117371), ('euersio', 0.6382884383201599), ('Troes', 0.6339237689971924), ('Daci', 0.6307709813117981), ('proterreo', 0.6236377358436584), ('extermino', 0.6197046637535095), ('Pelasgus', 0.6194424629211426), ('exscindo', 0.6144106388092041)]",17,1.0,1,"[('exscindo', 0.7654834389686584), ('euergo', 0.6982707977294922), ('dilanio', 0.6952240467071533), ('euersus', 0.6893277168273926), ('inlo', 0.688428521156311), ('decusso', 0.6848298907279968), ('disieco', 0.6773248910903931), ('Gabinus', 0.6764075756072998), ('bellatrix', 0.6760026216506958), ('poteo', 0.6728302240371704)]"
cunctator,17,15,0.34370637,0,"[('suopte', 0.5646004676818848), ('Tarentini', 0.5472995638847351), ('delictus', 0.5404099822044373), ('Armenii', 0.5404046773910522), ('deponendus', 0.5391805768013), ('proelio', 0.535100519657135), ('Cassandrus', 0.5342464447021484), ('Belgae', 0.5324440598487854), ('auxilio', 0.5277326107025146), ('promptissimus', 0.5272986888885498)]",17,1.0,1,"[('percitus', 0.6243391036987305), ('remissus', 0.615035355091095), ('efficax', 0.6120441555976868), ('lenio', 0.5983811616897583), ('peruicax', 0.5831359028816223), ('suopte', 0.5761356353759766), ('obstino', 0.5759308338165283), ('timidus', 0.5582276582717896), ('obtrectator', 0.5580552816390991), ('arrogo', 0.558032214641571)]"
tinnitus,17,15,0.8030603,0,"[('tympanum', 0.8464446067810059), ('buxus', 0.8361291885375977), ('sibilo', 0.8284875154495239), ('reboo', 0.8264445066452026), ('latratus', 0.8108593821525574), ('igo', 0.7975924015045166), ('strido', 0.7973533272743225), ('uillosus', 0.7968401312828064), ('stridor', 0.7940083742141724), ('letiferus', 0.7906935811042786)]",17,1.0,1,"[('tinnio', 0.84404057264328), ('raucus', 0.8244844675064087), ('clangor', 0.8190369606018066), ('rudo', 0.81877601146698), ('cymbalum', 0.8107603788375854), ('plausus', 0.8041025996208191), ('horrisonus', 0.8023044466972351), ('sonitus', 0.798271894454956), ('concrepo', 0.7963923215866089), ('crepitus', 0.7887164950370789)]"
